ID,trait_PathoAD,trait_ClinAD,trait_B.amyloid,trait_Tau.tangles,trait_Cognitive.decline,direction_CBE,direction_TCX
ENSG00000131495,-0.8,-0.39,-2.19,-0.02,-0.59,NONE,NONE
ENSG00000170743,1.37,0,1.2,0.35,0.59,NONE,NONE
ENSG00000143401,-0.69,-1.08,0.09,-0.21,-0.59,NONE,NONE
ENSG00000196581,0.53,0.93,0.18,0.32,0.59,NONE,NONE
ENSG00000185345,-0.06,-0.35,-0.59,-0.08,-0.59,NONE,DOWN
ENSG00000256683,0.33,0.23,0.92,1.64,0.59,NONE,NONE
ENSG00000162367,0.56,0.33,1.21,0.12,0.59,UP,UP
ENSG00000149131,-0.18,0.29,0.17,0.75,0.59,NONE,UP
ENSG00000119574,0.17,-0.04,-0.79,0.72,-0.58,NONE,NONE
ENSG00000166619,-0.23,-0.47,-1.51,-0.27,-0.58,NONE,NONE
ENSG00000170417,0.49,0.21,0.06,2.21,0.58,NONE,NONE
ENSG00000148343,0.33,0.15,-0.15,0.08,0.58,NONE,NONE
ENSG00000015568,-0.4,-0.73,-0.24,-0.52,-0.58,NA,NA
ENSG00000110619,-0.55,-0.9,-1.06,-0.4,-0.58,NONE,NONE
ENSG00000204237,-0.07,-0.56,-1.43,0.59,-0.58,DOWN,NONE
ENSG00000140612,-0.13,0.51,1.33,-0.25,0.58,NONE,NONE
ENSG00000160908,1.17,0.02,2.06,0.69,0.58,NONE,NONE
ENSG00000136527,-0.67,-0.56,-0.05,-1.16,-0.58,NONE,NONE
ENSG00000130255,-0.04,0.55,-0.27,1.37,0.58,NONE,NONE
ENSG00000069248,-0.8,-0.37,-0.05,-1.52,-0.58,NONE,NONE
ENSG00000099956,-0.01,0.29,0.2,0.62,0.58,NONE,NONE
ENSG00000188177,-0.23,0.78,-0.94,0.51,0.58,NONE,NONE
ENSG00000206561,-0.77,-0.94,-3.12,-0.77,-0.58,NONE,DOWN
ENSG00000124140,-0.19,-0.37,-1.52,-0.55,-0.58,NONE,DOWN
ENSG00000168314,0.27,0.58,0.99,0.14,0.58,DOWN,NONE
ENSG00000119487,1.54,0.24,2.14,1.77,0.58,NONE,NONE
ENSG00000134308,-0.67,-0.14,0.01,-1.39,-0.58,NONE,NONE
ENSG00000122557,-1.14,-0.73,-0.17,-0.96,-0.58,NONE,NONE
ENSG00000107789,-0.29,-0.01,0.1,0.47,-0.58,NONE,NONE
ENSG00000083544,0.02,-0.74,-0.28,-0.34,-0.58,DOWN,NONE
ENSG00000168256,0.27,-0.6,0.2,0.28,-0.58,NONE,NONE
ENSG00000139644,-0.1,0.11,0.82,-0.88,0.58,NONE,UP
ENSG00000132003,0.19,1.36,-0.95,-0.24,0.58,NONE,NONE
ENSG00000178074,-0.42,0.21,-0.36,0.14,-0.58,NONE,NONE
ENSG00000204536,-0.52,-1.36,-0.69,-0.51,-0.58,DOWN,NONE
ENSG00000197535,0.01,-0.02,-0.74,0.07,-0.58,NONE,NONE
ENSG00000149929,0.09,0.03,0.04,0.71,0.58,NONE,NONE
ENSG00000130640,-0.06,-0.55,-1.34,0.57,-0.58,NONE,NONE
ENSG00000196912,0.67,0.44,0.6,1.18,0.58,NONE,DOWN
ENSG00000101966,-0.29,-0.99,-0.4,-0.09,-0.58,NONE,NONE
ENSG00000110871,-0.4,-0.86,-0.98,-0.42,-0.58,NONE,NONE
ENSG00000158555,-0.07,-0.19,-1,0.5,-0.58,NONE,NONE
ENSG00000163794,-0.63,-0.87,-0.59,0.17,-0.58,NONE,NONE
ENSG00000113583,-1.03,-0.22,-0.01,-1.63,-0.58,NONE,NONE
ENSG00000138592,-0.09,-0.06,0.11,-0.03,-0.58,NONE,NONE
ENSG00000260287,-0.21,0.7,-0.18,-0.66,0.58,NA,NA
ENSG00000105640,-1,-0.22,-0.09,-0.36,-0.58,NONE,NONE
ENSG00000135900,-0.28,-0.26,-0.72,0.07,-0.58,NONE,NONE
ENSG00000082805,1.91,0.14,1.87,0.96,0.58,NONE,NONE
ENSG00000129292,-0.31,-0.29,-0.61,0.6,-0.58,NONE,NONE
ENSG00000099795,0.18,0.03,-0.24,0.64,0.58,NONE,NONE
ENSG00000135205,0.18,0.54,0.29,0.97,0.58,NONE,NONE
ENSG00000253368,-0.16,-0.19,-2.13,-0.08,-0.58,NONE,DOWN
ENSG00000204351,0.08,0.34,-0.65,-0.09,0.58,NONE,NONE
ENSG00000173402,0.57,0.33,1.27,-0.09,0.58,NONE,UP
ENSG00000175221,0.76,0.27,1.03,0.16,0.58,NONE,NONE
ENSG00000143977,0.11,0.47,0.32,0.2,0.58,NONE,NONE
ENSG00000188234,-0.01,1.17,0.17,0.16,0.58,NONE,NONE
ENSG00000087053,0.41,1.8,0.41,0.06,0.58,NONE,NONE
ENSG00000165525,0.38,0.32,0.1,1.79,0.58,UP,NONE
ENSG00000005961,-0.22,0.51,-0.37,0.34,0.58,NONE,DOWN
ENSG00000169750,-0.2,-1.06,-0.65,0.01,-0.58,NONE,NONE
ENSG00000092148,-0.17,0.09,-0.07,-0.23,-0.58,NONE,NONE
ENSG00000213588,-1.2,-0.72,-1.37,-1.48,-0.58,NA,NA
ENSG00000105372,0.48,-0.04,0.94,0.7,0.58,NONE,NONE
ENSG00000146674,-0.03,-0.26,0.4,0.61,0.58,NONE,NONE
ENSG00000163872,-0.11,-0.04,-0.45,-2.58,-0.58,NONE,NONE
ENSG00000117569,0.9,0.38,2.03,0.58,0.58,NONE,NONE
ENSG00000119703,0.35,0.6,0.35,0.55,0.58,NONE,NONE
ENSG00000146833,-0.24,-0.18,1.13,-0.66,0.58,NONE,NONE
ENSG00000133256,0.85,0.06,0.76,0.02,0.58,DOWN,DOWN
ENSG00000196199,0.43,0.31,0.46,1.16,0.58,NONE,NONE
ENSG00000153975,-1.37,-0.93,-1.9,0.03,-0.58,NONE,NONE
ENSG00000155393,-0.15,-1.05,0.02,-0.29,-0.58,DOWN,NONE
ENSG00000260727,0.08,-0.4,0.68,-1.32,-0.58,NA,NA
ENSG00000161513,0.22,-0.59,0.14,0.39,-0.58,NONE,NONE
ENSG00000091542,0.13,0.78,0.49,0.28,0.58,NONE,NONE
ENSG00000183785,-0.55,-0.45,-3.18,-0.41,-0.58,NONE,NONE
ENSG00000028839,-0.4,0.02,-1.46,-0.77,-0.58,NONE,NONE
ENSG00000112981,-0.2,-0.22,-1.54,-0.53,-0.58,DOWN,NONE
ENSG00000124370,-0.4,-0.43,-0.7,-0.78,-0.58,NONE,NONE
ENSG00000196381,-0.11,-0.94,-0.03,-0.43,-0.57,DOWN,NONE
ENSG00000204899,-0.87,-0.16,-0.8,0.22,-0.57,NONE,NONE
ENSG00000136930,-0.58,0.04,-2.61,-0.14,-0.57,NONE,NONE
ENSG00000147364,0.07,-0.23,-0.97,-0.16,-0.57,NONE,NONE
ENSG00000172115,-0.49,-0.21,-0.85,-0.83,-0.57,NONE,NONE
ENSG00000226479,0.21,0.34,1.21,-0.32,0.57,UP,UP
ENSG00000169136,0.18,-0.45,-0.03,0.24,-0.57,NONE,DOWN
ENSG00000126947,-1.05,-0.22,-1.17,-0.51,-0.57,NONE,NONE
ENSG00000101335,0.02,-0.22,0.03,-0.31,-0.57,NONE,NONE
ENSG00000018236,-0.39,-0.41,0.09,-1.72,-0.57,NONE,NONE
ENSG00000155744,0.11,-0.48,-0.73,1.3,-0.57,NONE,DOWN
ENSG00000107560,-0.18,-0.23,-0.4,0.68,-0.57,NONE,NONE
ENSG00000167992,0.16,-0.17,-0.4,0.61,0.57,NONE,NONE
ENSG00000086200,-0.39,-0.08,-0.01,0.04,-0.57,NONE,NONE
ENSG00000147642,-0.2,0.45,-0.32,0.3,0.57,NONE,NONE
ENSG00000152377,0.22,-0.07,0.21,-0.85,-0.57,NONE,NONE
ENSG00000119318,-0.41,-0.29,-0.21,-1.33,-0.57,NONE,NONE
ENSG00000185324,0.53,0.41,0.22,0.46,0.57,NONE,NONE
ENSG00000161904,-0.14,0.23,-0.61,0.4,0.57,NONE,NONE
ENSG00000106399,-2.03,-0.37,-3.51,-1.25,-0.57,NONE,NONE
ENSG00000215788,0.24,0.3,0.09,0.34,0.57,NONE,NONE
ENSG00000136942,-0.71,-0.18,-0.86,-0.47,-0.57,NONE,NONE
ENSG00000184388,-0.24,-0.08,-1.39,-0.69,-0.57,NONE,DOWN
ENSG00000151778,0.75,0.88,-0.18,1.32,0.57,NONE,NONE
ENSG00000153266,0.86,0.2,0.49,0.26,0.57,NONE,UP
ENSG00000149483,-0.25,-0.96,-0.23,-0.03,-0.57,NONE,NONE
ENSG00000151718,0.1,1.26,0.34,-0.83,0.57,NONE,NONE
ENSG00000144161,0.06,0.11,-0.14,0.24,-0.57,DOWN,DOWN
ENSG00000116560,-0.45,-0.28,0.19,-0.54,-0.57,NONE,NONE
ENSG00000014216,0.14,0.43,0.19,1.31,0.57,NONE,NONE
ENSG00000067836,0.4,-0.51,-0.22,0.43,-0.57,NONE,NONE
ENSG00000104714,0.01,-0.35,-0.57,0.12,-0.57,NONE,NONE
ENSG00000168843,-0.23,-0.36,-0.37,-0.17,-0.57,UP,DOWN
ENSG00000232656,0.18,0.81,0.68,0.06,0.57,NA,NA
ENSG00000119820,0.42,-0.09,0.83,2.7,0.57,NONE,NONE
ENSG00000105058,0.16,-0.07,-0.22,0.09,-0.57,NONE,NONE
ENSG00000256525,-0.37,-0.45,0.3,-0.78,-0.57,NONE,NONE
ENSG00000168944,0.41,1.56,1.25,0.09,0.57,NONE,NONE
ENSG00000197622,-0.05,0.44,0.73,-1.76,0.57,NONE,NONE
ENSG00000187688,-0.32,-0.21,-1.1,0.24,-0.57,NONE,NONE
ENSG00000143543,0.09,0.51,1.22,0.26,0.57,NONE,NONE
ENSG00000143761,-1.02,-0.32,-1.91,-0.7,-0.57,NONE,NONE
ENSG00000131116,0.27,-0.34,-0.4,0.87,0.57,NONE,NONE
ENSG00000107021,0.69,0.17,0.2,0.9,0.57,NONE,NONE
ENSG00000120832,-1.14,-0.98,-1.14,-1.48,-0.57,DOWN,NONE
ENSG00000198700,-0.27,-0.54,-1.16,-0.3,-0.57,NONE,NONE
ENSG00000049449,-0.01,-0.88,-0.21,1.31,-0.57,NONE,NONE
ENSG00000151892,-0.42,-1.11,-0.1,-0.48,-0.57,NONE,NONE
ENSG00000198783,-0.01,-0.62,0.24,-0.05,-0.57,NONE,NONE
ENSG00000137575,-0.13,1.18,0.71,-0.43,0.57,NONE,UP
ENSG00000214548,-1,-0.95,-1.43,-0.26,-0.57,DOWN,NONE
ENSG00000187094,-0.27,-0.23,-1.53,-0.58,-0.57,NONE,NONE
ENSG00000197961,0.07,0.18,-0.34,-0.12,0.57,NONE,NONE
ENSG00000239900,-0.19,-0.6,0.01,0.14,-0.57,NONE,NONE
ENSG00000142546,0.5,-0.13,0.26,0.11,0.57,NONE,NONE
ENSG00000263002,2.27,1.24,4.26,0.08,0.57,NONE,NONE
ENSG00000152795,-0.19,0.81,0.02,-0.58,0.57,NONE,NONE
ENSG00000109332,-0.08,0.85,1.23,-0.37,0.57,NONE,NONE
ENSG00000130649,-0.09,-0.14,-1.19,-0.18,-0.56,DOWN,DOWN
ENSG00000135698,-1.12,-0.1,-1.46,-0.18,-0.56,NONE,NONE
ENSG00000103222,-0.03,-0.14,-0.7,0.02,-0.56,NONE,NONE
ENSG00000205078,-0.54,-0.65,-0.9,0.22,-0.56,DOWN,DOWN
ENSG00000114978,0.08,0.83,1.14,-0.78,0.56,NONE,UP
ENSG00000118946,1.67,-0.02,1.27,1.92,0.56,UP,UP
ENSG00000198721,-0.25,-0.21,0.02,-0.97,-0.56,NONE,NONE
ENSG00000135999,0.27,1.36,0.24,0.76,0.56,NONE,NONE
ENSG00000078403,-0.09,-0.17,-0.29,-0.01,-0.56,NONE,NONE
ENSG00000177640,-1.62,-1.2,-1.05,-0.08,-0.56,DOWN,NONE
ENSG00000214401,0.27,-1.3,0.36,-0.07,-0.56,DOWN,NONE
ENSG00000184967,-0.07,-0.87,-1.11,0.35,-0.56,NONE,NONE
ENSG00000146938,-0.43,-0.11,-0.85,0.26,-0.56,NONE,NONE
ENSG00000134815,0.44,0.31,-0.06,0.22,0.56,NONE,NONE
ENSG00000140983,-0.33,-0.45,-1.05,-0.5,-0.56,NONE,NONE
ENSG00000188573,-0.75,-0.73,-3.09,-0.13,-0.56,NONE,NONE
ENSG00000108671,-0.07,-0.36,0.04,-0.5,-0.56,NONE,NONE
ENSG00000104368,0.26,0.57,0.1,-0.06,0.56,NONE,UP
ENSG00000181222,0.01,-0.22,0.15,-1.24,-0.56,UP,NONE
ENSG00000159423,-0.45,-0.94,-0.45,-0.62,-0.56,DOWN,NONE
ENSG00000235663,-0.29,-0.94,-2.08,-0.08,-0.56,NA,NA
ENSG00000111639,0.32,0.24,-0.11,1.37,0.56,NONE,NONE
ENSG00000213614,-0.52,-0.37,-0.58,-0.71,-0.56,NONE,NONE
ENSG00000132026,0.03,-0.47,-0.84,0.07,-0.56,NONE,DOWN
ENSG00000152556,-0.24,-0.06,-0.11,-1.26,-0.56,NONE,NONE
ENSG00000085733,0.2,0.98,1.98,-1.01,0.56,NONE,NONE
ENSG00000205268,-0.65,-0.2,-0.58,-0.65,-0.56,DOWN,NONE
ENSG00000047230,-0.48,-0.29,-0.09,-0.67,-0.56,DOWN,NONE
ENSG00000198373,0.24,-0.22,1.52,-0.63,-0.56,NONE,NONE
ENSG00000178585,-0.15,-0.39,-0.61,-0.29,-0.56,NONE,NONE
ENSG00000180263,0.26,0.24,0.45,-0.02,0.56,NONE,UP
ENSG00000068078,0.23,-0.07,0.85,0.03,0.56,NONE,UP
ENSG00000131558,0.06,-0.27,-0.41,-0.06,-0.56,NONE,NONE
ENSG00000075624,-0.45,-0.85,-0.52,0.26,-0.56,NONE,NONE
ENSG00000135211,0.29,0.65,0.28,1.65,0.56,NONE,NONE
ENSG00000054965,0,0.67,0.69,-0.29,0.56,NONE,NONE
ENSG00000184916,0.16,-0.3,-0.46,-0.04,-0.56,NONE,NONE
ENSG00000084628,-0.16,-0.17,-0.22,-0.73,-0.56,NONE,NONE
ENSG00000164398,-1.28,-0.76,-0.67,-1.11,-0.56,NONE,NONE
ENSG00000198483,-0.16,0.17,0.09,0.16,0.56,NONE,NONE
ENSG00000109738,-0.43,-0.15,-0.74,-0.31,-0.56,NONE,NONE
ENSG00000242265,0.07,0.28,0.02,0.94,0.56,UP,NONE
ENSG00000166228,-0.71,-0.15,-0.73,-1.22,-0.56,NONE,NONE
ENSG00000186625,0.63,0.6,1.4,0.09,0.56,NONE,NONE
ENSG00000145708,-0.7,-0.15,-1.65,-0.84,-0.56,NONE,DOWN
ENSG00000138162,-0.09,-0.27,-0.5,-0.04,-0.56,NONE,NONE
ENSG00000066136,-0.4,0.83,-1.17,-0.38,0.56,NONE,NONE
ENSG00000170832,-0.29,-0.05,-0.2,-2.28,-0.56,UP,NONE
ENSG00000129538,0.83,0.26,1.02,0.78,0.56,NONE,NONE
ENSG00000110801,0.13,-0.36,0.2,-0.04,-0.56,NONE,NONE
ENSG00000258986,0.17,-0.66,-0.65,0.22,-0.56,NONE,DOWN
ENSG00000116685,2.59,-0.17,2.6,1.84,0.56,NONE,NONE
ENSG00000119723,-0.26,-0.76,-1.83,-0.01,-0.56,NONE,DOWN
ENSG00000163104,0.02,1.51,0.97,0.88,0.56,NONE,NONE
ENSG00000069482,0.35,-0.15,0.01,0.42,0.56,NA,NA
ENSG00000172270,0.25,0.03,0.88,0.58,0.56,NONE,NONE
ENSG00000140941,-0.95,-0.06,-0.91,-1.13,-0.56,NONE,NONE
ENSG00000178307,0.43,0.26,-0.52,0.4,0.56,NONE,NONE
ENSG00000166260,-0.63,0.26,-0.82,-1.38,-0.56,NONE,NONE
ENSG00000226049,0.19,0.16,0.03,1.61,0.56,NA,NA
ENSG00000180376,-0.97,-0.14,-1.73,-2.34,-0.56,NONE,NONE
ENSG00000108379,-0.8,-0.15,-0.97,-0.7,-0.56,NONE,NONE
ENSG00000131127,-0.14,0.97,0,0.24,0.56,NONE,NONE
ENSG00000185737,-0.57,-0.25,-0.33,-1.22,-0.56,NONE,NONE
ENSG00000129646,0.38,0.3,0.02,1.5,0.56,NONE,NONE
ENSG00000103024,0,-0.09,0.14,1.11,0.56,NONE,NONE
ENSG00000114999,0.89,0.54,0.67,1.56,0.56,NONE,NONE
ENSG00000173846,-0.09,-0.23,0.28,0.28,0.56,NONE,NONE
ENSG00000110987,-0.49,-0.62,-1.42,-0.61,-0.56,NONE,NONE
ENSG00000241370,-0.09,0.32,-0.16,0.8,0.56,NONE,NONE
ENSG00000100105,0.3,-0.06,1.31,0.44,0.56,NONE,NONE
ENSG00000158480,0.38,0.86,0.21,0.35,0.56,NONE,NONE
ENSG00000206149,-0.44,-0.01,-0.06,-0.81,-0.56,DOWN,NONE
ENSG00000153187,0.54,1,2.47,-0.19,0.56,NONE,NONE
ENSG00000126261,0,0.83,0.24,-0.07,0.56,NONE,NONE
ENSG00000140522,0.05,0.06,0,-0.11,0.56,NONE,UP
ENSG00000148143,0.97,0.06,1.75,0.98,0.56,NONE,NONE
ENSG00000106070,0.85,0.55,1.27,0.01,0.56,NONE,NONE
ENSG00000254681,0.22,0.44,0.37,0.12,0.56,NONE,NONE
ENSG00000129009,0.32,0.4,-0.1,0.31,0.56,UP,UP
ENSG00000073578,-0.39,-0.32,-0.92,-0.22,-0.56,NONE,NONE
ENSG00000126226,-0.28,0.32,-0.06,-0.01,0.56,NONE,NONE
ENSG00000142507,0.45,0.32,-0.09,0.92,0.55,NONE,NONE
ENSG00000101236,0.41,0.15,0.04,1.18,0.55,NONE,NONE
ENSG00000075035,-0.04,0.05,-1.16,-0.24,-0.55,NONE,NONE
ENSG00000130508,-0.61,-0.32,-0.29,-0.92,-0.55,NONE,NONE
ENSG00000168303,-0.28,0.22,-0.59,-0.45,0.55,NONE,NONE
ENSG00000160753,-0.15,-0.1,-1.61,-0.07,-0.55,NONE,NONE
ENSG00000115541,-0.28,0.34,0.11,-0.19,0.55,NONE,NONE
ENSG00000090932,-0.3,-0.44,-1.46,0.35,-0.55,NONE,NONE
ENSG00000132570,-0.33,-1.39,-0.15,-0.03,-0.55,DOWN,NONE
ENSG00000130856,-0.16,-0.25,-0.16,0.4,-0.55,NONE,NONE
ENSG00000123154,-0.37,-0.65,-0.43,0.06,-0.55,NONE,NONE
ENSG00000100413,0.51,0.06,0.02,1.1,0.55,NONE,NONE
ENSG00000095321,0.03,-0.07,-0.14,-1.2,-0.55,NONE,NONE
ENSG00000175334,-0.18,-0.13,-0.68,0.09,0.55,NONE,NONE
ENSG00000036054,-1.14,0.17,-1.3,-0.05,-0.55,NONE,NONE
ENSG00000126254,0.11,-1.47,0.02,0.04,-0.55,NONE,NONE
ENSG00000167645,0.04,-0.14,-0.24,0.07,-0.55,NONE,NONE
ENSG00000138802,0.21,0.87,0.98,-0.55,0.55,NONE,NONE
ENSG00000007923,0.23,-0.61,-0.35,0.77,-0.55,NONE,NONE
ENSG00000136108,-0.29,2.51,-0.3,-0.53,0.55,UP,NONE
ENSG00000167641,0.62,0.34,0.97,0.4,0.55,DOWN,NONE
ENSG00000204389,-0.07,0.2,0.14,-0.97,0.55,UP,NONE
ENSG00000143416,-0.09,0.17,0.05,-0.89,0.55,UP,UP
ENSG00000167220,-0.36,-0.18,0.03,-0.8,-0.55,NONE,NONE
ENSG00000144021,-0.85,-0.5,-0.34,-2.21,-0.55,NONE,NONE
ENSG00000013374,0.81,0.98,0.57,-0.08,0.55,NONE,NONE
ENSG00000183337,0.93,0.44,1.61,0.22,0.55,NONE,NONE
ENSG00000169951,-0.03,-0.89,-0.41,-0.45,-0.55,NONE,NONE
ENSG00000155659,-0.04,0.18,1.18,0.01,0.55,UP,UP
ENSG00000176971,0.21,0.36,1,-0.02,0.55,NONE,UP
ENSG00000143889,-0.16,0.85,0.58,-0.04,0.55,NONE,NONE
ENSG00000132432,-0.27,-0.29,-0.39,0.21,-0.55,NONE,NONE
ENSG00000105516,0.61,-0.39,0.02,0.16,-0.55,NONE,NONE
ENSG00000059758,-0.05,0.46,0.22,0.03,0.55,NONE,NONE
ENSG00000138821,-0.27,-0.02,0.17,-0.91,-0.55,NONE,UP
ENSG00000085185,0.85,0.63,0.83,0.24,0.55,NONE,NONE
ENSG00000163584,-0.05,0.39,-0.16,0.61,0.55,NONE,NONE
ENSG00000126012,0.68,0.4,1.12,-0.18,0.55,NONE,NONE
ENSG00000163481,-0.04,-1.07,-1.02,0.54,-0.55,NONE,NONE
ENSG00000125657,-0.24,-0.3,-0.48,-0.41,-0.55,NONE,NONE
ENSG00000114127,0.03,0.85,0.4,0,0.55,NONE,NONE
ENSG00000021776,0.08,0.18,-0.23,-0.72,0.55,NONE,NONE
ENSG00000205133,0.02,0.02,-0.43,0.02,-0.55,NONE,NONE
ENSG00000160298,-0.93,-1.26,-1.59,0,-0.55,DOWN,DOWN
ENSG00000204653,0,-0.84,-2.32,0.15,-0.55,DOWN,DOWN
ENSG00000083457,-1.13,0.06,-0.3,0,-0.55,NONE,NONE
ENSG00000135587,0.6,0.15,0.01,0.78,0.55,NONE,NONE
ENSG00000086506,-0.47,-1.18,-0.97,0.18,-0.55,NA,NA
ENSG00000137331,-0.09,0.22,0.5,0.11,0.55,UP,UP
ENSG00000125304,-0.06,0.17,0.22,-0.74,-0.55,NONE,NONE
ENSG00000197429,-0.99,-1.43,0.14,-0.87,-0.55,NONE,NONE
ENSG00000182575,-0.38,-0.68,-0.37,-2.31,-0.55,UP,NONE
ENSG00000102981,0.68,0.43,-0.14,1.28,0.55,NONE,NONE
ENSG00000177943,0.24,0.12,-0.12,-0.35,0.55,NONE,NONE
ENSG00000155975,-0.83,-0.41,-0.17,-2.61,-0.55,NONE,NONE
ENSG00000169908,-0.2,0.52,0.13,-0.63,0.55,UP,UP
ENSG00000138326,-0.35,0.57,0.16,-0.1,0.54,NONE,NONE
ENSG00000186132,0.25,0.35,0,0.23,-0.54,NONE,NONE
ENSG00000091732,0.06,-0.52,-1.65,0.31,-0.54,NONE,NONE
ENSG00000140365,-0.82,-0.53,-1.03,0.07,-0.54,DOWN,DOWN
ENSG00000185189,-0.51,-0.63,-0.04,-1.63,-0.54,NONE,NONE
ENSG00000162931,-0.49,-0.94,-1.98,-0.33,-0.54,NONE,DOWN
ENSG00000154582,-1.39,0.52,-1.43,-0.23,-0.54,NONE,NONE
ENSG00000090975,0.73,0.85,0.18,0.2,0.54,NONE,NONE
ENSG00000140332,0.49,0.14,1.09,-0.25,0.54,NONE,NONE
ENSG00000107521,0.28,0.01,-0.51,0.36,-0.54,NONE,NONE
ENSG00000140937,0.1,0.43,1.62,-0.35,0.54,NONE,NONE
ENSG00000115274,-0.53,-0.81,-2.51,-0.27,-0.54,NA,NA
ENSG00000074660,0.09,0.13,0.1,-0.11,0.54,NONE,NONE
ENSG00000129055,-1.13,-0.13,-1.43,0.08,-0.54,NONE,NONE
ENSG00000111725,-0.56,-0.22,-0.8,-0.3,-0.54,NONE,NONE
ENSG00000147100,0,-0.01,0.1,-0.57,-0.54,NONE,NONE
ENSG00000157404,-0.88,-0.16,-1.36,-0.22,-0.54,NONE,DOWN
ENSG00000156642,-0.62,-0.17,-1.47,-0.72,-0.54,NONE,DOWN
ENSG00000105669,-0.23,-0.57,-0.44,-0.95,-0.54,DOWN,NONE
ENSG00000179151,0.73,0.35,0.7,1.47,0.54,NONE,NONE
ENSG00000103423,-0.4,-0.13,-0.42,-0.9,-0.54,NONE,NONE
ENSG00000124615,1.49,0.53,1.51,-0.03,0.54,NONE,NONE
ENSG00000174059,0.12,1.59,0.28,0.09,0.54,UP,UP
ENSG00000036257,0.16,0.36,0.65,1.15,0.54,UP,NONE
ENSG00000122679,0.17,0.29,0.11,0.21,0.54,UP,UP
ENSG00000119414,0.38,0.1,0.71,-0.46,-0.54,NONE,NONE
ENSG00000138030,0.14,-0.29,-1.41,-0.09,-0.54,NONE,NONE
ENSG00000183655,0.05,-0.21,-0.31,-0.7,-0.54,NONE,NONE
ENSG00000151079,0.86,0.89,0.94,0.22,0.54,NA,NA
ENSG00000253797,0.24,-0.75,0.34,0.69,-0.54,NONE,NONE
ENSG00000171681,-0.3,-0.22,0.21,-1.82,-0.54,NONE,NONE
ENSG00000143569,-0.42,-0.23,-1.42,-1.36,-0.54,NONE,NONE
ENSG00000188706,1.44,0.88,4.39,-0.01,0.54,NONE,NONE
ENSG00000039319,-0.32,-0.19,0.09,-1.5,-0.54,DOWN,NONE
ENSG00000144118,-0.22,-0.01,0.02,-0.29,-0.54,UP,NONE
ENSG00000140307,-1.37,-0.28,-1.4,0.01,-0.54,NONE,NONE
ENSG00000197903,0.2,1.03,0.4,0.65,0.54,UP,UP
ENSG00000159761,-0.01,0.52,0.39,0.16,0.54,DOWN,NONE
ENSG00000204472,-0.25,-0.86,0.34,-0.47,-0.54,NONE,NONE
ENSG00000006756,-0.03,-0.57,0.46,0.22,-0.54,NONE,NONE
ENSG00000175115,0.23,0.19,0.1,-0.19,0.54,DOWN,NONE
ENSG00000226067,-0.77,0.4,-0.1,-0.67,-0.54,DOWN,NONE
ENSG00000155636,-0.95,-0.27,-2.56,-0.08,-0.54,DOWN,NONE
ENSG00000100490,-0.11,-0.53,-1.1,-0.44,-0.54,NONE,NONE
ENSG00000157216,0.23,0.59,-0.12,0.36,0.54,NONE,NONE
ENSG00000106683,0.34,0.57,-0.18,0.8,0.54,DOWN,NONE
ENSG00000139746,0.6,0.53,0.61,1.67,0.54,NONE,NONE
ENSG00000058600,-0.76,-0.03,-0.95,-1.23,-0.54,NONE,NONE
ENSG00000118432,-0.44,-0.58,-1.06,-0.68,-0.54,NONE,DOWN
ENSG00000276141,0.36,-0.24,-0.12,-0.66,-0.54,NONE,NONE
ENSG00000170448,-0.47,0,0.1,0.44,0.54,NONE,NONE
ENSG00000127329,0.06,0.34,0.22,-1.14,-0.53,NONE,UP
ENSG00000158258,-0.12,-0.13,-0.38,-0.38,-0.53,NONE,NONE
ENSG00000196998,0.42,0.6,0.13,1.58,0.53,NONE,NONE
ENSG00000100316,-0.26,-1.52,-0.22,-0.08,-0.53,NONE,NONE
ENSG00000167106,0.7,-0.21,1.58,-0.59,0.53,NONE,NONE
ENSG00000071967,-0.22,0.02,0.62,-0.58,0.53,NONE,UP
ENSG00000131473,-0.2,0.07,-0.1,-1.43,-0.53,NONE,NONE
ENSG00000172803,0.02,-0.19,-0.9,0.67,-0.53,NONE,NONE
ENSG00000100023,-0.56,-0.68,-1.86,0.39,-0.53,DOWN,NONE
ENSG00000234741,-0.43,-0.46,-0.14,-0.15,-0.53,DOWN,NONE
ENSG00000123609,0.23,0.32,1.17,-0.13,0.53,NONE,UP
ENSG00000130733,0.67,-0.09,-0.39,0.33,0.53,NONE,NONE
ENSG00000233927,-0.41,0.83,-0.23,-0.55,0.53,NONE,NONE
ENSG00000162302,0.3,0.16,0.01,0.4,0.53,NONE,NONE
ENSG00000117262,-0.79,0.09,-0.01,-0.79,-0.53,DOWN,NONE
ENSG00000162383,0.63,0,0.25,0.11,-0.53,NONE,NONE
ENSG00000062725,0.48,1.1,1.68,0.15,0.53,NONE,NONE
ENSG00000134247,-0.08,-0.58,-1.48,0.2,-0.53,NONE,NONE
ENSG00000138311,-0.69,-0.12,-1.95,-0.17,-0.53,NONE,DOWN
ENSG00000117640,-0.21,-0.13,0.05,-0.03,-0.53,NONE,NONE
ENSG00000124783,-1.35,-0.6,-0.59,-1.15,-0.53,NONE,NONE
ENSG00000105607,-0.57,-1.22,-0.16,-0.68,-0.53,NONE,NONE
ENSG00000232489,-0.11,-0.96,-0.46,0.02,-0.53,NA,NA
