ID,custom_color,
ENSG00000164258,magenta,
ENSG00000105364,magenta,
ENSG00000108561,magenta,
ENSG00000107959,magenta,
ENSG00000101019,magenta,
ENSG00000162910,magenta,
ENSG00000278619,magenta,
ENSG00000116353,magenta,
ENSG00000135900,magenta,
ENSG00000119471,magenta,
ENSG00000120333,magenta,
ENSG00000197150,magenta,
ENSG00000171953,magenta,
ENSG00000139180,magenta,
ENSG00000168275,magenta,
ENSG00000099821,magenta,
ENSG00000136003,magenta,
ENSG00000130347,magenta,
ENSG00000197444,magenta,
ENSG00000103507,magenta,
ENSG00000164347,magenta,
ENSG00000123545,magenta,
ENSG00000125434,magenta,
ENSG00000108528,magenta,
ENSG00000150779,magenta,
ENSG00000100294,magenta,
ENSG00000181873,magenta,
ENSG00000215021,magenta,
ENSG00000132676,magenta,
ENSG00000103121,magenta,
ENSG00000205138,magenta,
ENSG00000239789,magenta,
ENSG00000147576,magenta,
ENSG00000285791,magenta,
ENSG00000244005,magenta,
ENSG00000101247,magenta,
ENSG00000158042,magenta,
ENSG00000136463,magenta,
ENSG00000171109,magenta,
ENSG00000196850,magenta,
ENSG00000174547,magenta,
ENSG00000131143,magenta,
ENSG00000145494,magenta,
ENSG00000172172,magenta,
ENSG00000083720,magenta,
ENSG00000135940,magenta,
ENSG00000005882,magenta,
ENSG00000023330,magenta,
ENSG00000243147,magenta,
ENSG00000135297,magenta,
ENSG00000121897,magenta,
ENSG00000128609,magenta,
ENSG00000165264,magenta,
ENSG00000128654,magenta,
ENSG00000172340,magenta,
ENSG00000137714,magenta,
ENSG00000100075,magenta,
ENSG00000147586,magenta,
ENSG00000105197,magenta,
ENSG00000165637,magenta,
ENSG00000181035,magenta,
ENSG00000196683,magenta,
ENSG00000104823,magenta,
ENSG00000074582,magenta,
ENSG00000132591,magenta,
ENSG00000187118,magenta,
ENSG00000086504,magenta,
ENSG00000123297,magenta,
ENSG00000165060,magenta,
ENSG00000285130,magenta,
ENSG00000169599,magenta,
ENSG00000139131,magenta,
ENSG00000197345,magenta,
ENSG00000159423,magenta,
ENSG00000158882,magenta,
ENSG00000137806,magenta,
ENSG00000140990,magenta,
ENSG00000196177,magenta,
ENSG00000135972,magenta,
ENSG00000072778,magenta,
ENSG00000167113,magenta,
ENSG00000137547,magenta,
ENSG00000131495,magenta,
ENSG00000143314,magenta,
ENSG00000144381,magenta,
ENSG00000168653,magenta,
ENSG00000147853,magenta,
ENSG00000172115,magenta,
ENSG00000027001,magenta,
ENSG00000186687,magenta,
ENSG00000095321,magenta,
ENSG00000114054,magenta,
ENSG00000125445,magenta,
ENSG00000114686,magenta,
ENSG00000100033,magenta,
ENSG00000175198,magenta,
ENSG00000078070,magenta,
ENSG00000128626,magenta,
ENSG00000162129,magenta,
ENSG00000152256,magenta,
ENSG00000149792,magenta,
ENSG00000112695,magenta,
ENSG00000171202,magenta,
ENSG00000121310,magenta,
ENSG00000004961,magenta,
ENSG00000106049,magenta,
ENSG00000115364,magenta,
ENSG00000171421,magenta,
ENSG00000174032,magenta,
ENSG00000161267,magenta,
ENSG00000145982,magenta,
ENSG00000131269,magenta,
ENSG00000173171,magenta,
ENSG00000267855,magenta,
ENSG00000134375,magenta,
ENSG00000143149,magenta,
ENSG00000163319,magenta,
ENSG00000247626,magenta,
ENSG00000119711,magenta,
ENSG00000161513,magenta,
ENSG00000257218,magenta,
ENSG00000126602,magenta,
ENSG00000151498,magenta,
ENSG00000111275,magenta,
ENSG00000108179,magenta,
ENSG00000177370,magenta,
ENSG00000128928,magenta,
ENSG00000087299,magenta,
ENSG00000105755,magenta,
ENSG00000242485,magenta,
ENSG00000005022,magenta,
ENSG00000115840,magenta,
ENSG00000266472,magenta,
ENSG00000100216,magenta,
ENSG00000167315,magenta,
ENSG00000185414,magenta,
ENSG00000103423,magenta,
ENSG00000090266,magenta,
ENSG00000074071,magenta,
ENSG00000105379,magenta,
ENSG00000127184,magenta,
ENSG00000106554,magenta,
ENSG00000115520,magenta,
ENSG00000176715,magenta,
ENSG00000004142,magenta,
ENSG00000183048,magenta,
ENSG00000004864,magenta,
ENSG00000067992,magenta,
ENSG00000151376,magenta,
ENSG00000082515,magenta,
ENSG00000182054,magenta,
ENSG00000105607,magenta,
ENSG00000136522,magenta,
ENSG00000138777,magenta,
ENSG00000143436,magenta,
ENSG00000250479,magenta,
ENSG00000116874,magenta,
ENSG00000125454,magenta,
ENSG00000145439,magenta,
ENSG00000183172,magenta,
ENSG00000063854,magenta,
ENSG00000161281,magenta,
ENSG00000148824,magenta,
ENSG00000178449,magenta,
ENSG00000184752,magenta,
ENSG00000182180,magenta,
ENSG00000120832,magenta,
ENSG00000115159,magenta,
ENSG00000130414,magenta,
ENSG00000151366,magenta,
ENSG00000119705,magenta,
ENSG00000198899,magenta,
ENSG00000198712,magenta,
ENSG00000075336,magenta,
ENSG00000119421,magenta,
ENSG00000115419,magenta,
ENSG00000147123,magenta,
ENSG00000181192,magenta,
ENSG00000115042,magenta,
ENSG00000204228,magenta,
ENSG00000137133,magenta,
ENSG00000144029,magenta,
ENSG00000204564,magenta,
ENSG00000176422,magenta,
ENSG00000175536,magenta,
ENSG00000104325,magenta,
ENSG00000125901,magenta,
ENSG00000102743,magenta,
ENSG00000160194,magenta,
ENSG00000137274,magenta,
ENSG00000165283,magenta,
ENSG00000148450,magenta,
ENSG00000103642,magenta,
ENSG00000130204,magenta,
ENSG00000148339,magenta,
ENSG00000173137,magenta,
ENSG00000111271,magenta,
ENSG00000102763,magenta,
ENSG00000137500,magenta,
ENSG00000007923,magenta,
ENSG00000125652,magenta,
ENSG00000178445,magenta,
ENSG00000238205,magenta,
ENSG00000159445,magenta,
ENSG00000106028,magenta,
ENSG00000108826,magenta,
ENSG00000100209,magenta,
ENSG00000048544,magenta,
ENSG00000162433,magenta,
ENSG00000197785,magenta,
ENSG00000116221,magenta,
ENSG00000148334,magenta,
ENSG00000184470,magenta,
ENSG00000183549,magenta,
ENSG00000122873,magenta,
ENSG00000182154,magenta,
ENSG00000243927,magenta,
ENSG00000214026,magenta,
ENSG00000133028,magenta,
ENSG00000100116,magenta,
ENSG00000120254,magenta,
ENSG00000198721,magenta,
ENSG00000156467,magenta,
ENSG00000160124,magenta,
ENSG00000131844,magenta,
ENSG00000124370,magenta,
ENSG00000124615,magenta,
ENSG00000146085,magenta,
ENSG00000122696,magenta,
ENSG00000197912,magenta,
ENSG00000138138,magenta,
ENSG00000154814,magenta,
ENSG00000101181,magenta,
ENSG00000117593,magenta,
ENSG00000111639,magenta,
ENSG00000173599,magenta,
ENSG00000125246,magenta,
ENSG00000135241,magenta,
ENSG00000103150,magenta,
ENSG00000145337,magenta,
ENSG00000126768,magenta,
ENSG00000106591,magenta,
ENSG00000144741,magenta,
ENSG00000250799,magenta,
ENSG00000114021,magenta,
ENSG00000082212,magenta,
ENSG00000178952,magenta,
ENSG00000156885,magenta,
ENSG00000014824,magenta,
ENSG00000144559,magenta,
ENSG00000265354,magenta,
ENSG00000155906,magenta,
ENSG00000116688,magenta,
ENSG00000213221,magenta,
ENSG00000163528,magenta,
ENSG00000004779,magenta,
ENSG00000166743,magenta,
ENSG00000183513,magenta,
ENSG00000173085,magenta,
ENSG00000164494,magenta,
ENSG00000113790,magenta,
ENSG00000213619,magenta,
ENSG00000135776,magenta,
ENSG00000131730,magenta,
ENSG00000131368,magenta,
ENSG00000177646,magenta,
ENSG00000133983,magenta,
ENSG00000177150,magenta,
ENSG00000112304,magenta,
ENSG00000110090,magenta,
ENSG00000198814,magenta,
ENSG00000157326,magenta,
ENSG00000186314,magenta,
ENSG00000134905,magenta,
ENSG00000099795,magenta,
ENSG00000023572,magenta,
ENSG00000112996,magenta,
ENSG00000284194,magenta,
ENSG00000072506,magenta,
ENSG00000137513,magenta,
ENSG00000156990,magenta,
ENSG00000139531,magenta,
ENSG00000123453,magenta,
ENSG00000132541,magenta,
ENSG00000176340,magenta,
ENSG00000116096,magenta,
ENSG00000115204,magenta,
ENSG00000180011,magenta,
ENSG00000112110,magenta,
ENSG00000137124,magenta,
ENSG00000172586,magenta,
ENSG00000126953,magenta,
ENSG00000078668,magenta,
ENSG00000085491,magenta,
ENSG00000060762,magenta,
ENSG00000177542,magenta,
ENSG00000151475,magenta,
ENSG00000182902,magenta,
ENSG00000072756,magenta,
ENSG00000119912,magenta,
ENSG00000197448,magenta,
ENSG00000137411,magenta,
ENSG00000115541,magenta,
ENSG00000183617,magenta,
ENSG00000204316,magenta,
ENSG00000137409,magenta,
ENSG00000170855,magenta,
ENSG00000132300,magenta,
ENSG00000006695,magenta,
ENSG00000121057,magenta,
ENSG00000004455,magenta,
ENSG00000175606,magenta,
ENSG00000084092,magenta,
ENSG00000050393,magenta,
ENSG00000111843,magenta,
ENSG00000109390,magenta,
ENSG00000132313,magenta,
ENSG00000170906,magenta,
ENSG00000148459,magenta,
ENSG00000122912,magenta,
ENSG00000005187,magenta,
ENSG00000156170,magenta,
ENSG00000109424,magenta,
ENSG00000164466,magenta,
ENSG00000182512,magenta,
ENSG00000187024,magenta,
ENSG00000181991,magenta,
ENSG00000196236,magenta,
ENSG00000164951,magenta,
ENSG00000167969,magenta,
ENSG00000183032,magenta,
ENSG00000197119,magenta,
ENSG00000162241,magenta,
ENSG00000013306,magenta,
ENSG00000119013,magenta,
ENSG00000076043,magenta,
ENSG00000171766,magenta,
ENSG00000132286,magenta,
ENSG00000283977,magenta,
ENSG00000104835,magenta,
ENSG00000016391,magenta,
ENSG00000173141,magenta,
ENSG00000213563,magenta,
ENSG00000103356,magenta,
ENSG00000137106,magenta,
ENSG00000103707,magenta,
ENSG00000049883,magenta,
ENSG00000093144,magenta,
ENSG00000112855,magenta,
ENSG00000189043,magenta,
ENSG00000186010,magenta,
ENSG00000178307,magenta,
ENSG00000161653,magenta,
ENSG00000133835,magenta,
ENSG00000003509,magenta,
ENSG00000065154,magenta,
ENSG00000136897,magenta,
ENSG00000131174,magenta,
ENSG00000146282,magenta,
ENSG00000204237,magenta,
ENSG00000147592,magenta,
ENSG00000174886,magenta,
ENSG00000175756,magenta,
ENSG00000170791,magenta,
ENSG00000182199,magenta,
ENSG00000065911,magenta,
ENSG00000176623,magenta,
ENSG00000021826,magenta,
ENSG00000180992,magenta,
ENSG00000160439,magenta,
ENSG00000188917,magenta,
ENSG00000062582,magenta,
ENSG00000183978,magenta,
ENSG00000104687,magenta,
ENSG00000167136,magenta,
ENSG00000105552,magenta,
ENSG00000172171,magenta,
ENSG00000167107,magenta,
ENSG00000100416,magenta,
ENSG00000175110,magenta,
ENSG00000002549,magenta,
ENSG00000148672,magenta,
ENSG00000117305,magenta,
ENSG00000189283,magenta,
ENSG00000090263,magenta,
ENSG00000151413,magenta,
ENSG00000083099,magenta,
ENSG00000156968,magenta,
ENSG00000261130,magenta,
ENSG00000179271,magenta,
ENSG00000108064,magenta,
ENSG00000059573,magenta,
ENSG00000151093,magenta,
ENSG00000143374,magenta,
ENSG00000136270,magenta,
ENSG00000164983,magenta,
ENSG00000125995,magenta,
ENSG00000126432,magenta,
ENSG00000120675,magenta,
ENSG00000181061,magenta,
ENSG00000174109,magenta,
ENSG00000140983,magenta,
ENSG00000160785,magenta,
ENSG00000116882,magenta,
ENSG00000155463,magenta,
ENSG00000164209,magenta,
ENSG00000240857,magenta,
ENSG00000156411,magenta,
ENSG00000169239,magenta,
ENSG00000068120,magenta,
ENSG00000277972,magenta,
ENSG00000100577,magenta,
ENSG00000160471,magenta,
ENSG00000167699,magenta,
ENSG00000060971,magenta,
ENSG00000005469,magenta,
ENSG00000258429,magenta,
ENSG00000240230,magenta,
ENSG00000145020,magenta,
ENSG00000090857,magenta,
ENSG00000123213,magenta,
ENSG00000178096,magenta,
ENSG00000158578,magenta,
ENSG00000164284,magenta,
ENSG00000164904,magenta,
ENSG00000127554,magenta,
ENSG00000184903,magenta,
ENSG00000131055,magenta,
ENSG00000154719,magenta,
ENSG00000109576,magenta,
ENSG00000165775,magenta,
ENSG00000120992,magenta,
ENSG00000163114,magenta,
ENSG00000112031,magenta,
ENSG00000130299,magenta,
ENSG00000163738,magenta,
ENSG00000136758,magenta,
ENSG00000119673,magenta,
ENSG00000139428,magenta,
ENSG00000143224,magenta,
ENSG00000117528,magenta,
ENSG00000142082,magenta,
ENSG00000166816,magenta,
ENSG00000278845,magenta,
ENSG00000130921,magenta,
ENSG00000148950,magenta,
ENSG00000140521,magenta,
ENSG00000123472,magenta,
ENSG00000135441,magenta,
ENSG00000136010,magenta,
ENSG00000163626,magenta,
ENSG00000080819,magenta,
ENSG00000112992,magenta,
ENSG00000172992,magenta,
ENSG00000155380,magenta,
ENSG00000107819,magenta,
ENSG00000102910,magenta,
ENSG00000008311,magenta,
ENSG00000184047,magenta,
ENSG00000187581,magenta,
ENSG00000176894,magenta,
ENSG00000113492,magenta,
ENSG00000135423,magenta,
ENSG00000184831,magenta,
ENSG00000240303,magenta,
ENSG00000164241,magenta,
ENSG00000241935,magenta,
ENSG00000011295,magenta,
ENSG00000182768,magenta,
ENSG00000179152,magenta,
ENSG00000140905,magenta,
ENSG00000124523,magenta,
ENSG00000166123,magenta,
ENSG00000214736,magenta,
ENSG00000114023,magenta,
ENSG00000115657,magenta,
ENSG00000133315,magenta,
ENSG00000128311,magenta,
ENSG00000198804,magenta,
ENSG00000117640,magenta,
ENSG00000100445,magenta,
ENSG00000132837,magenta,
ENSG00000102078,magenta,
ENSG00000100372,magenta,
ENSG00000125611,magenta,
ENSG00000158793,magenta,
ENSG00000180185,magenta,
ENSG00000156026,magenta,
ENSG00000135929,magenta,
ENSG00000198763,magenta,
ENSG00000198886,magenta,
ENSG00000198786,magenta,
ENSG00000014641,magenta,
ENSG00000138399,magenta,
ENSG00000102738,magenta,
ENSG00000144908,magenta,
ENSG00000106246,magenta,
ENSG00000138029,magenta,
ENSG00000043514,magenta,
ENSG00000088766,magenta,
ENSG00000168237,magenta,
ENSG00000164933,magenta,
ENSG00000124608,magenta,
ENSG00000157036,magenta,
ENSG00000106153,magenta,
ENSG00000117009,magenta,
ENSG00000144040,magenta,
ENSG00000006744,magenta,
ENSG00000233276,magenta,
ENSG00000205560,magenta,
ENSG00000065833,magenta,
ENSG00000214253,magenta,
ENSG00000169230,magenta,
ENSG00000175564,magenta,
ENSG00000153291,magenta,
ENSG00000075303,magenta,
ENSG00000125648,magenta,
ENSG00000114735,magenta,
ENSG00000114120,magenta,
ENSG00000162600,magenta,
ENSG00000165046,magenta,
ENSG00000157379,magenta,
ENSG00000148175,magenta,
ENSG00000138382,magenta,
ENSG00000175806,magenta,
ENSG00000167799,magenta,
ENSG00000163864,magenta,
ENSG00000144659,magenta,
ENSG00000254858,magenta,
ENSG00000131473,magenta,
ENSG00000173208,magenta,
ENSG00000160688,magenta,
ENSG00000144182,magenta,
ENSG00000100889,magenta,
ENSG00000152620,magenta,
ENSG00000159399,magenta,
ENSG00000128309,magenta,
ENSG00000166321,magenta,
ENSG00000278540,magenta,
ENSG00000183044,magenta,
ENSG00000134240,magenta,
ENSG00000112294,magenta,
ENSG00000223572,magenta,
ENSG00000237289,magenta,
ENSG00000241878,magenta,
ENSG00000065518,magenta,
ENSG00000127540,magenta,
ENSG00000035141,magenta,
ENSG00000175768,magenta,
ENSG00000115317,magenta,
ENSG00000105220,magenta,
ENSG00000125356,magenta,
ENSG00000198727,magenta,
ENSG00000143774,magenta,
ENSG00000180902,magenta,
ENSG00000125741,magenta,
ENSG00000198074,magenta,
ENSG00000107537,magenta,
ENSG00000164182,magenta,
ENSG00000130159,magenta,
ENSG00000175193,magenta,
ENSG00000283765,magenta,
ENSG00000198015,magenta,
ENSG00000110011,magenta,
ENSG00000217930,magenta,
ENSG00000072210,magenta,
ENSG00000164398,magenta,
ENSG00000156521,magenta,
ENSG00000124532,magenta,
ENSG00000144827,magenta,
ENSG00000111911,magenta,
ENSG00000101417,magenta,
ENSG00000128694,magenta,
ENSG00000164978,magenta,
ENSG00000103018,magenta,
ENSG00000132463,magenta,
ENSG00000204568,magenta,
ENSG00000176410,magenta,
ENSG00000121691,magenta,
ENSG00000114956,magenta,
ENSG00000123130,magenta,
ENSG00000154930,magenta,
ENSG00000135002,magenta,
ENSG00000084090,magenta,
ENSG00000111666,magenta,
ENSG00000228253,magenta,
ENSG00000113845,magenta,
ENSG00000166118,magenta,
ENSG00000109854,magenta,
ENSG00000053371,magenta,
ENSG00000128951,magenta,
ENSG00000007202,magenta,
ENSG00000198938,magenta,
ENSG00000109016,magenta,
ENSG00000120662,magenta,
ENSG00000161558,magenta,
ENSG00000205309,magenta,
ENSG00000126858,magenta,
ENSG00000103202,magenta,
ENSG00000136371,magenta,
ENSG00000108439,magenta,
ENSG00000138413,magenta,
ENSG00000165487,magenta,
ENSG00000132570,magenta,
ENSG00000130348,magenta,
ENSG00000063761,magenta,
ENSG00000117592,magenta,
ENSG00000163931,magenta,
ENSG00000184117,magenta,
ENSG00000183747,magenta,
ENSG00000171612,magenta,
ENSG00000169084,magenta,
ENSG00000232859,magenta,
ENSG00000169228,magenta,
ENSG00000162396,magenta,
ENSG00000172590,magenta,
ENSG00000177192,magenta,
ENSG00000125166,magenta,
ENSG00000198840,magenta,
ENSG00000110455,magenta,
ENSG00000141378,magenta,
ENSG00000087157,magenta,
ENSG00000164830,magenta,
ENSG00000143353,magenta,
ENSG00000177692,magenta,
ENSG00000148834,magenta,
ENSG00000136877,magenta,
ENSG00000105518,magenta,
ENSG00000269743,magenta,
ENSG00000183773,magenta,
ENSG00000008394,magenta,
ENSG00000179869,magenta,
ENSG00000242114,magenta,
ENSG00000258947,magenta,
ENSG00000181924,magenta,
ENSG00000196290,magenta,
ENSG00000169972,magenta,
ENSG00000139410,magenta,
ENSG00000087088,magenta,
ENSG00000088888,magenta,
ENSG00000165792,magenta,
ENSG00000076555,magenta,
ENSG00000081181,magenta,
ENSG00000107951,magenta,
ENSG00000164051,magenta,
ENSG00000175600,magenta,
ENSG00000087470,magenta,
ENSG00000171204,magenta,
ENSG00000117481,magenta,
ENSG00000111058,magenta,
ENSG00000124098,magenta,
ENSG00000101546,magenta,
ENSG00000145354,magenta,
ENSG00000172878,magenta,
ENSG00000168710,magenta,
ENSG00000136783,magenta,
ENSG00000069509,magenta,
ENSG00000151726,magenta,
ENSG00000203667,magenta,
ENSG00000103160,magenta,
ENSG00000159231,magenta,
ENSG00000213965,magenta,
ENSG00000013583,magenta,
ENSG00000110536,magenta,
ENSG00000247077,magenta,
ENSG00000168393,magenta,
ENSG00000147465,magenta,
ENSG00000205981,magenta,
ENSG00000256269,magenta,
ENSG00000036473,magenta,
ENSG00000115944,magenta,
ENSG00000156398,magenta,
ENSG00000169710,magenta,
ENSG00000158828,magenta,
ENSG00000144120,magenta,
ENSG00000198431,magenta,
ENSG00000185875,magenta,
ENSG00000137700,magenta,
ENSG00000160752,magenta,
ENSG00000067064,magenta,
ENSG00000177302,magenta,
ENSG00000181867,magenta,
ENSG00000171989,magenta,
ENSG00000204842,magenta,
ENSG00000066855,magenta,
ENSG00000153904,magenta,
ENSG00000099968,magenta,
ENSG00000174173,magenta,
ENSG00000097021,magenta,
ENSG00000029639,magenta,
ENSG00000004059,magenta,
ENSG00000168288,magenta,
ENSG00000166199,magenta,
ENSG00000143811,magenta,
ENSG00000231500,magenta,
ENSG00000215845,magenta,
ENSG00000072042,magenta,
ENSG00000173641,magenta,
ENSG00000102897,magenta,
ENSG00000141447,magenta,
ENSG00000160957,magenta,
ENSG00000229833,magenta,
ENSG00000156515,magenta,
ENSG00000104381,magenta,
ENSG00000122033,magenta,
ENSG00000076248,magenta,
ENSG00000149124,magenta,
ENSG00000176974,magenta,
ENSG00000063241,magenta,
ENSG00000150787,magenta,
ENSG00000113593,magenta,
ENSG00000159199,magenta,
ENSG00000174326,magenta,
ENSG00000151552,magenta,
ENSG00000118596,magenta,
ENSG00000150967,magenta,
ENSG00000123815,magenta,
ENSG00000105793,magenta,
ENSG00000100300,magenta,
ENSG00000167996,magenta,
ENSG00000104907,magenta,
ENSG00000100902,magenta,
ENSG00000133597,magenta,
ENSG00000087008,magenta,
ENSG00000111737,magenta,
ENSG00000279170,magenta,
ENSG00000134056,magenta,
ENSG00000172840,magenta,
ENSG00000155189,magenta,
ENSG00000175567,magenta,
ENSG00000147454,magenta,
ENSG00000155287,magenta,
ENSG00000145832,magenta,
ENSG00000077713,magenta,
ENSG00000140107,magenta,
ENSG00000181240,magenta,
ENSG00000162461,magenta,
ENSG00000100266,magenta,
ENSG00000122729,magenta,
ENSG00000076242,magenta,
ENSG00000100714,magenta,
ENSG00000132394,magenta,
ENSG00000120915,magenta,
ENSG00000116133,magenta,
ENSG00000165609,magenta,
ENSG00000107745,magenta,
ENSG00000142168,magenta,
ENSG00000183569,magenta,
ENSG00000167716,magenta,
ENSG00000178057,magenta,
ENSG00000163170,magenta,
ENSG00000145247,magenta,
ENSG00000136444,magenta,
ENSG00000144959,magenta,
ENSG00000159685,magenta,
ENSG00000111669,magenta,
ENSG00000118246,magenta,
ENSG00000131779,magenta,
ENSG00000184857,magenta,
ENSG00000154358,magenta,
ENSG00000166347,magenta,
ENSG00000140451,magenta,
ENSG00000163586,magenta,
ENSG00000101986,magenta,
ENSG00000111640,magenta,
ENSG00000067221,magenta,
ENSG00000155368,magenta,
ENSG00000241973,magenta,
ENSG00000138035,magenta,
ENSG00000155957,magenta,
