node1_eid,node2_eid,score
ENSG00000168610,ENSG00000172757,0.550642893338867
ENSG00000198650,ENSG00000003402,0.550642893338867
ENSG00000232810,ENSG00000003402,0.550642893338867
ENSG00000211997,ENSG00000003402,0.550642893338867
ENSG00000111537,ENSG00000003402,0.550642893338867
ENSG00000198400,ENSG00000003402,0.550642893338867
ENSG00000110721,ENSG00000105655,0.550642893338867
ENSG00000186416,ENSG00000179873,0.550642893338867
ENSG00000186416,ENSG00000105655,0.550642893338867
ENSG00000186416,ENSG00000105655,0.550642893338867
ENSG00000181072,ENSG00000134259,0.550642893338867
ENSG00000213341,ENSG00000168610,0.550642893338867
ENSG00000004487,ENSG00000170185,0.550642893338867
ENSG00000115825,ENSG00000120885,0.550642893338867
ENSG00000078804,ENSG00000118432,0.550642893338867
ENSG00000207625,ENSG00000118432,0.550642893338867
ENSG00000283904,ENSG00000118432,0.550642893338867
ENSG00000284032,ENSG00000118432,0.550642893338867
ENSG00000118432,ENSG00000154727,0.550642893338867
ENSG00000121764,ENSG00000118432,0.550642893338867
ENSG00000118432,ENSG00000169429,0.550642893338867
ENSG00000118432,ENSG00000254647,0.550642893338867
ENSG00000174697,ENSG00000118432,0.550642893338867
ENSG00000116329,ENSG00000118432,0.550642893338867
ENSG00000168610,ENSG00000121022,0.550642893338867
ENSG00000005339,ENSG00000168610,0.550642893338867
ENSG00000005339,ENSG00000105655,0.550642893338867
ENSG00000005339,ENSG00000114166,0.550642893338867
ENSG00000120088,ENSG00000147571,0.550642893338867
ENSG00000120088,ENSG00000108576,0.550642893338867
ENSG00000120088,ENSG00000232810,0.550642893338867
ENSG00000101405,ENSG00000120088,0.550642893338867
ENSG00000121671,ENSG00000143207,0.550642893338867
ENSG00000108342,ENSG00000105655,0.550642893338867
ENSG00000082701,ENSG00000168036,0.550642893338867
ENSG00000168610,ENSG00000164733,0.550642893338867
ENSG00000142192,ENSG00000128271,0.550642893338867
ENSG00000167657,ENSG00000168610,0.550642893338867
ENSG00000011465,ENSG00000112561,0.550642893338867
ENSG00000168610,ENSG00000159640,0.550642893338867
ENSG00000100292,ENSG00000175197,0.550642893338867
ENSG00000180176,ENSG00000116133,0.550642893338867
ENSG00000136231,ENSG00000284357,0.550642893338867
ENSG00000010610,ENSG00000165029,0.550642893338867
ENSG00000108813,ENSG00000105655,0.550642893338867
ENSG00000168610,ENSG00000105880,0.550642893338867
ENSG00000188906,ENSG00000124721,0.550642893338867
ENSG00000168610,ENSG00000130816,0.550642893338867
ENSG00000168610,ENSG00000130816,0.550642893338867
ENSG00000168610,ENSG00000197635,0.550642893338867
ENSG00000143507,ENSG00000168610,0.550642893338867
ENSG00000204305,ENSG00000172977,0.550642893338867
ENSG00000204305,ENSG00000142192,0.550642893338867
ENSG00000204305,ENSG00000142192,0.550642893338867
ENSG00000168610,ENSG00000138798,0.550642893338867
ENSG00000168610,ENSG00000146648,0.550642893338867
ENSG00000172071,ENSG00000134001,0.550642893338867
ENSG00000172071,ENSG00000134001,0.550642893338867
ENSG00000134001,ENSG00000172071,0.550642893338867
ENSG00000134001,ENSG00000172071,0.550642893338867
ENSG00000172071,ENSG00000125977,0.550642893338867
ENSG00000172071,ENSG00000130741,0.550642893338867
ENSG00000134001,ENSG00000162692,0.550642893338867
ENSG00000096717,ENSG00000134001,0.550642893338867
ENSG00000134001,ENSG00000091831,0.550642893338867
ENSG00000091831,ENSG00000134001,0.550642893338867
ENSG00000134001,ENSG00000111537,0.550642893338867
ENSG00000134001,ENSG00000136997,0.550642893338867
ENSG00000055332,ENSG00000134001,0.550642893338867
ENSG00000055332,ENSG00000134001,0.550642893338867
ENSG00000055332,ENSG00000134001,0.550642893338867
ENSG00000134001,ENSG00000055332,0.550642893338867
ENSG00000055332,ENSG00000134001,0.550642893338867
ENSG00000073756,ENSG00000084623,0.550642893338867
ENSG00000114166,ENSG00000111674,0.550642893338867
ENSG00000163508,ENSG00000111537,0.550642893338867
ENSG00000168610,ENSG00000154928,0.550642893338867
ENSG00000133216,ENSG00000168610,0.550642893338867
ENSG00000185043,ENSG00000133216,0.550642893338867
ENSG00000133216,ENSG00000105655,0.550642893338867
ENSG00000133216,ENSG00000100292,0.550642893338867
ENSG00000133216,ENSG00000100292,0.550642893338867
ENSG00000133216,ENSG00000100292,0.550642893338867
ENSG00000133216,ENSG00000100292,0.550642893338867
ENSG00000133216,ENSG00000100292,0.550642893338867
ENSG00000133216,ENSG00000172977,0.550642893338867
ENSG00000232810,ENSG00000196411,0.550642893338867
ENSG00000168610,ENSG00000065361,0.550642893338867
ENSG00000091831,ENSG00000168610,0.550642893338867
ENSG00000091831,ENSG00000168610,0.550642893338867
ENSG00000116688,ENSG00000091831,0.550642893338867
ENSG00000116688,ENSG00000091831,0.550642893338867
ENSG00000116688,ENSG00000091831,0.550642893338867
ENSG00000116688,ENSG00000091831,0.550642893338867
ENSG00000188906,ENSG00000091831,0.550642893338867
ENSG00000100292,ENSG00000091831,0.550642893338867
ENSG00000091831,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000091831,0.550642893338867
ENSG00000091831,ENSG00000100292,0.550642893338867
ENSG00000091831,ENSG00000100292,0.550642893338867
ENSG00000050748,ENSG00000091831,0.550642893338867
ENSG00000091831,ENSG00000114166,0.550642893338867
ENSG00000168610,ENSG00000106462,0.550642893338867
ENSG00000100292,ENSG00000106462,0.550642893338867
ENSG00000168610,ENSG00000165140,0.550642893338867
ENSG00000138685,ENSG00000168610,0.550642893338867
ENSG00000087245,ENSG00000138685,0.550642893338867
ENSG00000168610,ENSG00000114861,0.550642893338867
ENSG00000114166,ENSG00000198793,0.550642893338867
ENSG00000163631,ENSG00000142192,0.550642893338867
ENSG00000163631,ENSG00000142192,0.550642893338867
ENSG00000105655,ENSG00000174951,0.550642893338867
ENSG00000010810,ENSG00000168610,0.550642893338867
ENSG00000154727,ENSG00000105655,0.550642893338867
ENSG00000125166,ENSG00000154727,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000154727,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000154727,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000100292,0.550642893338867
ENSG00000154727,ENSG00000196611,0.550642893338867
ENSG00000154727,ENSG00000147162,0.550642893338867
ENSG00000111537,ENSG00000089597,0.550642893338867
ENSG00000188906,ENSG00000177628,0.550642893338867
ENSG00000168610,ENSG00000131095,0.550642893338867
ENSG00000171094,ENSG00000168610,0.550642893338867
ENSG00000125166,ENSG00000186416,0.550642893338867
ENSG00000254647,ENSG00000125166,0.550642893338867
ENSG00000030582,ENSG00000168610,0.550642893338867
ENSG00000105655,ENSG00000030582,0.550642893338867
ENSG00000125743,ENSG00000163739,0.550642893338867
ENSG00000163734,ENSG00000168610,0.550642893338867
ENSG00000196591,ENSG00000105655,0.550642893338867
ENSG00000196591,ENSG00000106366,0.550642893338867
ENSG00000168610,ENSG00000019991,0.550642893338867
ENSG00000168610,ENSG00000100644,0.550642893338867
ENSG00000168610,ENSG00000100644,0.550642893338867
ENSG00000168610,ENSG00000100644,0.550642893338867
ENSG00000100292,ENSG00000100644,0.550642893338867
ENSG00000012223,ENSG00000100644,0.550642893338867
ENSG00000142192,ENSG00000104321,0.550642893338867
ENSG00000142192,ENSG00000104321,0.550642893338867
ENSG00000168610,ENSG00000189403,0.550642893338867
ENSG00000100292,ENSG00000189403,0.550642893338867
ENSG00000100292,ENSG00000189403,0.550642893338867
ENSG00000166825,ENSG00000142192,0.550642893338867
ENSG00000166825,ENSG00000142192,0.550642893338867
ENSG00000168610,ENSG00000149948,0.550642893338867
ENSG00000100292,ENSG00000169245,0.550642893338867
ENSG00000100292,ENSG00000127616,0.550642893338867
ENSG00000100292,ENSG00000112096,0.550642893338867
ENSG00000198650,ENSG00000100292,0.550642893338867
ENSG00000155090,ENSG00000100292,0.550642893338867
ENSG00000232810,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000232810,0.550642893338867
ENSG00000100292,ENSG00000232810,0.550642893338867
ENSG00000100292,ENSG00000232810,0.550642893338867
ENSG00000100292,ENSG00000232810,0.550642893338867
ENSG00000100292,ENSG00000232810,0.550642893338867
ENSG00000100292,ENSG00000232810,0.550642893338867
ENSG00000100292,ENSG00000141510,0.550642893338867
ENSG00000100292,ENSG00000162692,0.550642893338867
ENSG00000100292,ENSG00000162692,0.550642893338867
ENSG00000100219,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000158828,0.550642893338867
ENSG00000096717,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000162711,0.550642893338867
ENSG00000186416,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000186416,0.550642893338867
ENSG00000100292,ENSG00000186416,0.550642893338867
ENSG00000115526,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000105655,0.550642893338867
ENSG00000100292,ENSG00000102794,0.550642893338867
ENSG00000165119,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000090339,0.550642893338867
ENSG00000100292,ENSG00000197919,0.550642893338867
ENSG00000100292,ENSG00000136634,0.550642893338867
ENSG00000100292,ENSG00000136634,0.550642893338867
ENSG00000100292,ENSG00000125538,0.550642893338867
ENSG00000100292,ENSG00000125538,0.550642893338867
ENSG00000177606,ENSG00000100292,0.550642893338867
ENSG00000157404,ENSG00000100292,0.550642893338867
ENSG00000185386,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000185386,0.550642893338867
ENSG00000185386,ENSG00000100292,0.550642893338867
ENSG00000185386,ENSG00000100292,0.550642893338867
ENSG00000188130,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000188130,0.550642893338867
ENSG00000188130,ENSG00000100292,0.550642893338867
ENSG00000188130,ENSG00000100292,0.550642893338867
ENSG00000156711,ENSG00000100292,0.550642893338867
ENSG00000156711,ENSG00000100292,0.550642893338867
ENSG00000156711,ENSG00000100292,0.550642893338867
ENSG00000156711,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000112062,ENSG00000100292,0.550642893338867
ENSG00000107643,ENSG00000100292,0.550642893338867
ENSG00000107643,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000100985,0.550642893338867
ENSG00000134259,ENSG00000100292,0.550642893338867
ENSG00000100292,ENSG00000007171,0.550642893338867
ENSG00000115138,ENSG00000100292,0.550642893338867
ENSG00000132356,ENSG00000100292,0.550642893338867
ENSG00000132356,ENSG00000100292,0.550642893338867
ENSG00000120899,ENSG00000100292,0.550642893338867
ENSG00000170606,ENSG00000188906,0.550642893338867
ENSG00000170606,ENSG00000105655,0.550642893338867
ENSG00000044574,ENSG00000168610,0.550642893338867
ENSG00000080824,ENSG00000110436,0.550642893338867
ENSG00000080824,ENSG00000188906,0.550642893338867
ENSG00000080824,ENSG00000188906,0.550642893338867
ENSG00000080824,ENSG00000168404,0.550642893338867
ENSG00000132002,ENSG00000120948,0.550642893338867
ENSG00000141510,ENSG00000172977,0.550642893338867
ENSG00000186416,ENSG00000172977,0.550642893338867
ENSG00000111537,ENSG00000172977,0.550642893338867
ENSG00000185386,ENSG00000172977,0.550642893338867
ENSG00000188130,ENSG00000172977,0.550642893338867
ENSG00000156711,ENSG00000172977,0.550642893338867
ENSG00000112062,ENSG00000172977,0.550642893338867
ENSG00000112062,ENSG00000172977,0.550642893338867
ENSG00000171867,ENSG00000172977,0.550642893338867
ENSG00000135046,ENSG00000142192,0.550642893338867
ENSG00000168610,ENSG00000090339,0.550642893338867
ENSG00000168610,ENSG00000090339,0.550642893338867
ENSG00000182718,ENSG00000168610,0.550642893338867
ENSG00000188906,ENSG00000182718,0.550642893338867
ENSG00000111537,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000111537,0.550642893338867
ENSG00000168610,ENSG00000111537,0.550642893338867
ENSG00000111537,ENSG00000168610,0.550642893338867
ENSG00000111537,ENSG00000168610,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000105655,ENSG00000111537,0.550642893338867
ENSG00000105655,ENSG00000111537,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000105655,ENSG00000111537,0.550642893338867
ENSG00000111537,ENSG00000105655,0.550642893338867
ENSG00000111537,ENSG00000115825,0.550642893338867
ENSG00000168610,ENSG00000017427,0.550642893338867
ENSG00000168610,ENSG00000017427,0.550642893338867
ENSG00000168610,ENSG00000167244,0.550642893338867
ENSG00000136231,ENSG00000167244,0.550642893338867
ENSG00000115457,ENSG00000168610,0.550642893338867
ENSG00000142192,ENSG00000166313,0.550642893338867
ENSG00000134982,ENSG00000142192,0.550642893338867
ENSG00000168610,ENSG00000089685,0.550642893338867
ENSG00000089685,ENSG00000168610,0.550642893338867
ENSG00000125538,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000125538,0.550642893338867
ENSG00000125538,ENSG00000168610,0.550642893338867
ENSG00000125538,ENSG00000105655,0.550642893338867
ENSG00000125538,ENSG00000105655,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000136244,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000136244,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000136244,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000136244,0.550642893338867
ENSG00000168610,ENSG00000136244,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000168610,ENSG00000136244,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000168610,0.550642893338867
ENSG00000136244,ENSG00000105655,0.550642893338867
ENSG00000114166,ENSG00000136244,0.550642893338867
ENSG00000168610,ENSG00000169429,0.550642893338867
ENSG00000168610,ENSG00000131203,0.550642893338867
ENSG00000141867,ENSG00000254647,0.550642893338867
ENSG00000254647,ENSG00000141867,0.550642893338867
ENSG00000105655,ENSG00000254647,0.550642893338867
ENSG00000105655,ENSG00000254647,0.550642893338867
ENSG00000105655,ENSG00000254647,0.550642893338867
ENSG00000105655,ENSG00000254647,0.550642893338867
ENSG00000105655,ENSG00000254647,0.550642893338867
ENSG00000254647,ENSG00000124253,0.550642893338867
ENSG00000168610,ENSG00000137265,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000130203,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000130203,ENSG00000142192,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000096968,ENSG00000168610,0.550642893338867
ENSG00000176697,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000176697,0.550642893338867
ENSG00000176697,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000176697,0.550642893338867
ENSG00000176697,ENSG00000142192,0.550642893338867
ENSG00000176697,ENSG00000142192,0.550642893338867
ENSG00000242252,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000175634,0.550642893338867
ENSG00000142192,ENSG00000163220,0.550642893338867
ENSG00000142192,ENSG00000107295,0.550642893338867
ENSG00000114520,ENSG00000142192,0.550642893338867
ENSG00000142168,ENSG00000142192,0.550642893338867
ENSG00000161011,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000197122,0.550642893338867
ENSG00000075142,ENSG00000142192,0.550642893338867
ENSG00000103266,ENSG00000142192,0.550642893338867
ENSG00000008056,ENSG00000142192,0.550642893338867
ENSG00000120948,ENSG00000142192,0.550642893338867
ENSG00000112561,ENSG00000142192,0.550642893338867
ENSG00000137462,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000136869,0.550642893338867
ENSG00000142192,ENSG00000136869,0.550642893338867
ENSG00000232810,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000232810,0.550642893338867
ENSG00000232810,ENSG00000142192,0.550642893338867
ENSG00000232810,ENSG00000142192,0.550642893338867
ENSG00000232810,ENSG00000142192,0.550642893338867
ENSG00000232810,ENSG00000142192,0.550642893338867
ENSG00000243509,ENSG00000142192,0.550642893338867
ENSG00000137672,ENSG00000142192,0.550642893338867
ENSG00000116209,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000154277,0.550642893338867
ENSG00000142192,ENSG00000196689,0.550642893338867
ENSG00000142192,ENSG00000196689,0.550642893338867
ENSG00000114251,ENSG00000142192,0.550642893338867
ENSG00000100219,ENSG00000142192,0.550642893338867
ENSG00000100219,ENSG00000142192,0.550642893338867
ENSG00000101474,ENSG00000142192,0.550642893338867
ENSG00000141867,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000055163,0.550642893338867
ENSG00000142192,ENSG00000124140,0.550642893338867
ENSG00000096717,ENSG00000142192,0.550642893338867
ENSG00000036828,ENSG00000142192,0.550642893338867
ENSG00000073921,ENSG00000142192,0.550642893338867
ENSG00000162711,ENSG00000142192,0.550642893338867
ENSG00000157064,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000196776,0.550642893338867
ENSG00000079689,ENSG00000142192,0.550642893338867
ENSG00000079689,ENSG00000142192,0.550642893338867
ENSG00000079689,ENSG00000142192,0.550642893338867
ENSG00000079689,ENSG00000142192,0.550642893338867
ENSG00000079689,ENSG00000142192,0.550642893338867
ENSG00000079689,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000265972,0.550642893338867
ENSG00000142192,ENSG00000123240,0.550642893338867
ENSG00000142192,ENSG00000164885,0.550642893338867
ENSG00000142192,ENSG00000164885,0.550642893338867
ENSG00000164885,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000164885,0.550642893338867
ENSG00000164885,ENSG00000142192,0.550642893338867
ENSG00000095970,ENSG00000142192,0.550642893338867
ENSG00000095970,ENSG00000142192,0.550642893338867
ENSG00000095970,ENSG00000142192,0.550642893338867
ENSG00000095970,ENSG00000142192,0.550642893338867
ENSG00000172757,ENSG00000142192,0.550642893338867
ENSG00000172757,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000172757,0.550642893338867
ENSG00000172757,ENSG00000142192,0.550642893338867
ENSG00000172757,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000172757,0.550642893338867
ENSG00000142192,ENSG00000186416,0.550642893338867
ENSG00000142192,ENSG00000186416,0.550642893338867
ENSG00000142192,ENSG00000186416,0.550642893338867
ENSG00000186416,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000186416,0.550642893338867
ENSG00000142192,ENSG00000186416,0.550642893338867
ENSG00000142192,ENSG00000186416,0.550642893338867
ENSG00000142192,ENSG00000081087,0.550642893338867
ENSG00000047457,ENSG00000142192,0.550642893338867
ENSG00000185933,ENSG00000142192,0.550642893338867
ENSG00000120088,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000072832,0.550642893338867
ENSG00000168329,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000168329,0.550642893338867
ENSG00000196730,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000107984,0.550642893338867
ENSG00000142192,ENSG00000107984,0.550642893338867
ENSG00000142192,ENSG00000107984,0.550642893338867
ENSG00000142192,ENSG00000103335,0.550642893338867
ENSG00000142192,ENSG00000132535,0.550642893338867
ENSG00000142192,ENSG00000163507,0.550642893338867
ENSG00000142192,ENSG00000167371,0.550642893338867
ENSG00000142192,ENSG00000167371,0.550642893338867
ENSG00000142192,ENSG00000120129,0.550642893338867
ENSG00000142192,ENSG00000283819,0.550642893338867
ENSG00000142192,ENSG00000208023,0.550642893338867
ENSG00000199104,ENSG00000142192,0.550642893338867
ENSG00000134001,ENSG00000142192,0.550642893338867
ENSG00000240247,ENSG00000142192,0.550642893338867
ENSG00000133216,ENSG00000142192,0.550642893338867
ENSG00000091831,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000091831,0.550642893338867
ENSG00000102081,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000111206,0.550642893338867
ENSG00000198793,ENSG00000142192,0.550642893338867
ENSG00000089280,ENSG00000142192,0.550642893338867
ENSG00000089280,ENSG00000142192,0.550642893338867
ENSG00000010810,ENSG00000142192,0.550642893338867
ENSG00000010810,ENSG00000142192,0.550642893338867
ENSG00000176884,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000176884,0.550642893338867
ENSG00000176884,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000176884,0.550642893338867
ENSG00000176884,ENSG00000142192,0.550642893338867
ENSG00000176884,ENSG00000142192,0.550642893338867
ENSG00000176884,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000183454,0.550642893338867
ENSG00000273079,ENSG00000142192,0.550642893338867
ENSG00000197386,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000113161,0.550642893338867
ENSG00000170606,ENSG00000142192,0.550642893338867
ENSG00000170606,ENSG00000142192,0.550642893338867
ENSG00000170276,ENSG00000142192,0.550642893338867
ENSG00000080824,ENSG00000142192,0.550642893338867
ENSG00000121351,ENSG00000142192,0.550642893338867
ENSG00000121351,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000111537,0.550642893338867
ENSG00000111537,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000167244,0.550642893338867
ENSG00000125538,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000125538,0.550642893338867
ENSG00000125538,ENSG00000142192,0.550642893338867
ENSG00000125538,ENSG00000142192,0.550642893338867
ENSG00000125538,ENSG00000142192,0.550642893338867
ENSG00000125538,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000125538,0.550642893338867
ENSG00000142192,ENSG00000125538,0.550642893338867
ENSG00000142192,ENSG00000125538,0.550642893338867
ENSG00000125538,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000254647,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000148346,0.550642893338867
ENSG00000165527,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000067560,0.550642893338867
ENSG00000123384,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000123384,0.550642893338867
ENSG00000142192,ENSG00000123384,0.550642893338867
ENSG00000123384,ENSG00000142192,0.550642893338867
ENSG00000123384,ENSG00000142192,0.550642893338867
ENSG00000123384,ENSG00000142192,0.550642893338867
ENSG00000123384,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000123384,0.550642893338867
ENSG00000142192,ENSG00000109339,0.550642893338867
ENSG00000142192,ENSG00000185386,0.550642893338867
ENSG00000142192,ENSG00000188130,0.550642893338867
ENSG00000142192,ENSG00000156711,0.550642893338867
ENSG00000112062,ENSG00000142192,0.550642893338867
ENSG00000112062,ENSG00000142192,0.550642893338867
ENSG00000112062,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000102882,0.550642893338867
ENSG00000142192,ENSG00000102882,0.550642893338867
ENSG00000107643,ENSG00000142192,0.550642893338867
ENSG00000107643,ENSG00000142192,0.550642893338867
ENSG00000142192,ENSG00000121653,0.550642893338867
ENSG00000186868,ENSG00000142192,0.550642893338867
ENSG00000186868,ENSG00000142192,0.550642893338867
ENSG00000186868,ENSG00000142192,0.550642893338867
