ID,logFC_CBE_Mayo
ENSG00000173715,-0.351004669
ENSG00000188070,0.169340867
ENSG00000168014,-0.17153832
ENSG00000014216,-0.063854135
ENSG00000149260,0.016046426
ENSG00000172508,-0.652520064
ENSG00000175602,-0.230910786
ENSG00000168071,-0.031579381
ENSG00000110092,-0.029793595
ENSG00000173992,-0.353492396
ENSG00000174807,-0.155764604
ENSG00000171219,-0.22653304
ENSG00000149798,0.107665382
ENSG00000146670,0.220380865
ENSG00000167797,0.161462238
ENSG00000172757,-0.104997771
ENSG00000110721,-0.179143504
ENSG00000168539,-0.059450997
ENSG00000074201,-0.207533795
ENSG00000162129,0.399063618
ENSG00000174871,-0.05995591
ENSG00000181924,-0.050862747
ENSG00000172725,0.026222301
ENSG00000176340,-0.126302764
ENSG00000149532,-0.007752372
ENSG00000110090,0.180828676
ENSG00000214756,-0.09011893
ENSG00000174080,0.15258568
ENSG00000085733,-0.01742415
ENSG00000134780,0.200771955
ENSG00000062282,-0.014679028
ENSG00000172893,0.02335156
ENSG00000110011,-0.419398935
ENSG00000231793,0.087603194
ENSG00000133884,0.113808158
ENSG00000254986,0.658860715
ENSG00000175550,-0.054655045
ENSG00000172638,-0.170649448
ENSG00000173442,0.227220499
ENSG00000110047,-0.123588953
ENSG00000175376,-0.069215575
ENSG00000149499,-0.243548265
ENSG00000158636,0.033701219
ENSG00000173153,0.008292207
ENSG00000168040,0.357947465
ENSG00000149485,-0.164770037
ENSG00000134824,-0.314836465
ENSG00000221968,0.19322904
ENSG00000054965,-0.077201927
ENSG00000158483,-0.315193527
ENSG00000176973,-0.142933226
ENSG00000149806,-0.10386495
ENSG00000137478,-0.119575072
ENSG00000168496,0.003078389
ENSG00000149781,0.142981379
ENSG00000186895,-0.225198361
ENSG00000172500,-0.289934595
ENSG00000173486,-0.074844942
ENSG00000126500,0.426601807
ENSG00000165457,0.558531313
ENSG00000126391,-0.052844945
ENSG00000167996,0.136381248
ENSG00000033327,0.037657861
ENSG00000175229,-0.211493502
ENSG00000089597,0.065795195
ENSG00000158555,-0.208024231
ENSG00000162188,-0.103781885
ENSG00000173264,0.078472198
ENSG00000173020,-0.022654202
ENSG00000084207,0.133794943
ENSG00000179240,-0.055385971
ENSG00000214753,-0.270734577
ENSG00000168004,-0.250247937
ENSG00000132740,-0.011527222
ENSG00000137496,0.277334557
ENSG00000149503,0.502463207
ENSG00000165458,0.213395264
ENSG00000149262,-0.043950748
ENSG00000185085,0.048372549
ENSG00000172977,0.124675532
ENSG00000175538,0.457821153
ENSG00000173338,-0.114336215
ENSG00000188997,0.149682704
ENSG00000246174,-0.116831345
ENSG00000173120,-0.015756175
ENSG00000174996,-0.088242256
ENSG00000149243,-0.196922006
ENSG00000110066,-0.062487475
ENSG00000149357,-0.214110884
ENSG00000162194,0.082737983
ENSG00000173621,-0.09092946
ENSG00000162337,0.344653958
ENSG00000204950,-0.002279042
ENSG00000137507,0.523759472
ENSG00000177363,0.041630658
ENSG00000184154,-0.091546872
ENSG00000168056,0.097609706
ENSG00000133315,-0.058501616
ENSG00000251562,0.03422825
ENSG00000173327,-0.124770458
ENSG00000168067,0.064025919
ENSG00000171533,-0.111990697
ENSG00000072518,-0.07363366
ENSG00000133895,0.029953904
ENSG00000172935,-0.059618115
ENSG00000256508,-0.268364422
ENSG00000174547,-0.07298324
ENSG00000197345,-0.103312741
ENSG00000175581,-0.101590723
ENSG00000149792,0.104154097
ENSG00000149480,0.040450308
ENSG00000172732,-0.025837322
ENSG00000137474,0.132184349
ENSG00000124920,-0.071892521
ENSG00000110583,-0.304843073
ENSG00000168060,0.071799142
ENSG00000172890,-0.057355736
ENSG00000137513,0.154039395
ENSG00000151366,-0.176746064
ENSG00000110717,-0.240565859
ENSG00000167792,-0.044295218
ENSG00000245532,-0.516317816
ENSG00000162139,0.009824793
ENSG00000110076,-0.098254006
ENSG00000149761,-0.067219141
ENSG00000167799,-0.111690357
ENSG00000137497,-0.171522679
ENSG00000162231,0.201971582
ENSG00000149716,-0.072499334
ENSG00000167770,-0.103927087
ENSG00000175591,0.355711338
ENSG00000175575,-0.721405558
ENSG00000175115,-0.279347198
ENSG00000149269,-0.315349317
ENSG00000173599,0.206678444
ENSG00000197136,0.009067379
ENSG00000186642,-0.110190444
ENSG00000174516,-0.180065041
ENSG00000165434,0.237950976
ENSG00000110697,0.112305241
ENSG00000176485,0.085505219
ENSG00000149782,-0.033583543
ENSG00000021300,-0.027062969
ENSG00000014138,-0.2100448
ENSG00000077514,0.021901427
ENSG00000175482,-0.036075662
ENSG00000168002,-0.191668838
ENSG00000131626,-0.051455831
ENSG00000214517,-0.328399117
ENSG00000172531,0.025793043
ENSG00000173457,0.133813725
ENSG00000162148,0.069830452
ENSG00000068971,-0.093641056
ENSG00000110075,-0.15391066
ENSG00000126432,0.054865387
ENSG00000068976,0.21061837
ENSG00000174903,0.025220734
ENSG00000167994,0.227063317
ENSG00000175582,0.023783389
ENSG00000172613,-0.189579373
ENSG00000133321,0.22304944
ENSG00000068831,-0.05678088
ENSG00000239306,0.268369989
ENSG00000173933,-0.118272462
ENSG00000173914,-0.17024299
ENSG00000173653,0.028309597
ENSG00000167771,-0.47208799
ENSG00000173039,0.307668533
ENSG00000054967,0.18547457
ENSG00000173156,0.043197233
ENSG00000174791,-0.532981702
ENSG00000172922,0.028580992
ENSG00000137522,0.070347659
ENSG00000166439,0.349538146
ENSG00000149489,0.165382881
ENSG00000243742,-0.307720128
ENSG00000149273,-0.100614544
ENSG00000162302,-0.03932125
ENSG00000175634,-0.0902452
ENSG00000048649,0.208304137
ENSG00000133318,0.03218746
ENSG00000168061,0.069802839
ENSG00000175467,-0.001683524
ENSG00000142186,0.157059638
ENSG00000167985,-0.257821966
ENSG00000149257,0.379192037
ENSG00000168066,0.020704356
ENSG00000087365,0.114389174
ENSG00000162105,0.026695696
ENSG00000213445,0.229245202
ENSG00000184999,-0.303821583
ENSG00000197847,-0.035151937
ENSG00000149742,-0.332122659
ENSG00000162241,-0.928242858
ENSG00000174669,-0.192621596
ENSG00000168003,0.104297795
ENSG00000137491,0.258474828
ENSG00000255717,-0.281023123
ENSG00000110025,0.092396103
ENSG00000172803,-0.210098904
ENSG00000118363,-0.098746049
ENSG00000168005,0.174802383
ENSG00000173898,0.034641507
ENSG00000172830,-0.061841204
ENSG00000173465,0.075921204
ENSG00000260233,0.266199157
ENSG00000214530,0.276303053
ENSG00000168439,0.394560912
ENSG00000162236,-0.018993024
ENSG00000173227,-0.353821386
ENSG00000011347,-0.193109306
ENSG00000162298,0.104970991
ENSG00000162227,0.029698002
ENSG00000175463,-0.132308952
ENSG00000110719,0.213581219
ENSG00000149256,0.129504996
ENSG00000137492,-0.120785651
ENSG00000151365,-0.040108135
ENSG00000173825,-0.070388319
ENSG00000149809,-0.317424137
ENSG00000172663,-0.274506905
ENSG00000179292,-0.39798079
ENSG00000185475,0.039235891
ENSG00000168569,-0.091099429
ENSG00000134825,-0.076682426
ENSG00000261594,-0.222087976
ENSG00000162341,-0.289541745
ENSG00000173113,-0.021371115
ENSG00000149743,-0.362308645
ENSG00000182704,0.445725625
ENSG00000162222,-0.126449833
ENSG00000149016,-0.348134014
ENSG00000162191,-0.154666249
ENSG00000175567,-0.143174566
ENSG00000175564,-0.196167219
ENSG00000110057,-0.097203191
ENSG00000204922,0.188630203
ENSG00000118369,0.108802805
ENSG00000198382,0.081347366
ENSG00000173511,-0.079710173
ENSG00000149823,-0.074660194
ENSG00000133316,0.09637877
ENSG00000085741,0.156465839
ENSG00000166435,-0.124111368
ENSG00000174851,-0.006075016
ENSG00000185670,-0.096677024
ENSG00000174165,-0.023301554
ENSG00000162300,0.212255878
ENSG00000174276,-0.143396648
ENSG00000149313,-0.183978595
ENSG00000172350,-0.113098912
ENSG00000075239,-0.076525733
ENSG00000086848,-0.26062967
ENSG00000137760,-0.07463578
ENSG00000166025,0.007913224
ENSG00000137494,-0.182108003
ENSG00000168876,0.107236741
ENSG00000095139,0.084788756
ENSG00000137727,0.296874724
ENSG00000165895,0.61932778
ENSG00000196914,0.044862014
ENSG00000149311,0.136349853
ENSG00000167283,-0.219490064
ENSG00000186318,0.161516473
ENSG00000278768,-0.355772415
ENSG00000186174,0.062171118
ENSG00000197580,-0.187381957
ENSG00000110330,0.330207473
ENSG00000023445,0.509444247
ENSG00000137656,-0.046299735
ENSG00000270689,0.207104376
ENSG00000137720,-0.288840169
ENSG00000182919,-0.00546059
ENSG00000180425,-0.252302728
ENSG00000185742,-0.201508807
ENSG00000172375,-0.086743758
ENSG00000182985,0.225392752
ENSG00000137752,0.286611345
ENSG00000204403,0.863473558
ENSG00000196954,0.068416487
ENSG00000110395,0.122127097
ENSG00000149201,-0.181868818
ENSG00000149231,-0.1457291
ENSG00000186166,-0.550193137
ENSG00000137500,0.07165238
ENSG00000110318,-0.135638659
ENSG00000110274,-0.435590701
ENSG00000166004,0.192363675
ENSG00000166037,-0.102287382
ENSG00000110172,0.2940517
ENSG00000166250,0.223795629
ENSG00000149972,0.43532954
ENSG00000196167,-0.230795634
ENSG00000214290,-0.000377977
ENSG00000137504,0.00626844
ENSG00000109943,0.048876985
ENSG00000109846,0.157860885
ENSG00000109861,0.366937106
ENSG00000166266,0.176378115
ENSG00000150316,-0.115078854
ENSG00000152404,0.279083241
ENSG00000137692,0.127309588
ENSG00000178105,-0.042620694
ENSG00000110367,-0.033640254
ENSG00000150764,0.31288748
ENSG00000150768,0.03835707
ENSG00000150672,-0.088903285
ENSG00000172269,0.017877524
ENSG00000149295,-0.339249924
ENSG00000177103,-0.250870161
ENSG00000187240,0.074936423
ENSG00000074266,-0.101699929
ENSG00000110675,0.098715279
ENSG00000149218,0.238712059
ENSG00000110723,0.286750624
ENSG00000182103,0.099497912
ENSG00000077458,-0.038828821
ENSG00000165323,0.167683353
ENSG00000137714,-0.006031785
ENSG00000196371,0.078892621
ENSG00000137726,-0.000733368
ENSG00000174804,0.267885086
ENSG00000123901,-0.424184716
ENSG00000023171,-0.011233097
ENSG00000152578,-0.245728433
ENSG00000149403,-0.061446788
ENSG00000168959,0.090424036
ENSG00000152402,0.21795044
ENSG00000188486,-0.066131409
ENSG00000149196,-0.115021224
ENSG00000172273,0.077465106
ENSG00000256269,-0.129385957
ENSG00000109971,0.983825721
ENSG00000149305,0.150484224
ENSG00000149428,0.298914277
ENSG00000118096,-0.096123379
ENSG00000110324,0.261761901
ENSG00000150782,0.224788681
ENSG00000160593,0.016896471
ENSG00000109944,0.13589321
ENSG00000183340,0.159063053
ENSG00000182359,0.273111796
ENSG00000178202,0.163183
ENSG00000118058,-0.008811982
ENSG00000204381,0.183399839
ENSG00000246100,-0.689622034
ENSG00000256422,-0.354552317
ENSG00000184384,0.120392692
ENSG00000076706,-0.092727767
ENSG00000151376,-0.305247112
ENSG00000042429,0.031081271
ENSG00000255248,0.194283831
ENSG00000149573,0.695144924
ENSG00000160588,-0.311790521
ENSG00000020922,-0.060311761
ENSG00000170903,0.102300895
ENSG00000087053,0.063387766
ENSG00000077616,0.033317673
ENSG00000149294,0.065112728
ENSG00000227487,0.347672867
ENSG00000110400,-0.184146015
ENSG00000150776,-0.031356401
ENSG00000160703,-0.291122781
ENSG00000166741,0.167208839
ENSG00000149308,0.152738149
ENSG00000184232,0.200594548
ENSG00000168092,-0.090677117
ENSG00000110218,0.491905608
ENSG00000165494,0.092476037
ENSG00000160613,-0.010563704
ENSG00000170962,-0.260712603
ENSG00000082175,0.1334613
ENSG00000019144,-0.149480858
ENSG00000073921,-0.095330077
ENSG00000150773,0.406988135
ENSG00000134627,-0.002579188
ENSG00000137713,-0.034221914
ENSG00000137509,0.116010492
ENSG00000150687,0.234713694
ENSG00000150787,-0.23160367
ENSG00000137502,0.036143711
ENSG00000246067,-0.253676815
ENSG00000179331,0.859622901
ENSG00000076053,-0.018246412
ENSG00000137710,0.126385696
ENSG00000076043,-0.07410401
ENSG00000167257,0.098569996
ENSG00000173456,0.208356742
ENSG00000240970,0.037557357
ENSG00000243431,-0.076989565
ENSG00000118181,-0.05664982
ENSG00000227097,-0.084703198
ENSG00000109929,0.296863975
ENSG00000149575,0.201699398
ENSG00000166257,0.112578937
ENSG00000177098,0.078864452
ENSG00000204370,0.1081792
ENSG00000149212,0.245970728
ENSG00000254449,0.047301161
ENSG00000149577,-0.238464252
ENSG00000170145,0.050661896
ENSG00000160584,-0.289820168
ENSG00000110660,-0.01640168
ENSG00000180773,0.02516668
ENSG00000137700,-0.066144016
ENSG00000170290,-0.320045979
ENSG00000166002,0.156088445
ENSG00000137642,0.113247618
ENSG00000263465,-0.135138611
ENSG00000137501,-0.168502676
ENSG00000166012,0.087330018
ENSG00000149591,-0.089097345
ENSG00000154114,-0.086709048
ENSG00000109927,-0.278529313
ENSG00000154096,-0.052615768
ENSG00000150779,0.261664015
ENSG00000152558,0.36151964
ENSG00000171202,-0.143402978
ENSG00000171204,-0.144830117
ENSG00000166575,0.041934787
ENSG00000181264,0.12400111
ENSG00000149582,0.048078494
ENSG00000166682,-0.129269627
ENSG00000196655,-0.096546515
ENSG00000118094,0.247757128
ENSG00000137672,-0.182272462
ENSG00000149292,-0.478491104
ENSG00000154127,0.425817279
ENSG00000110344,0.536083441
ENSG00000036672,-0.047459774
ENSG00000048028,-0.119494128
ENSG00000160695,-0.147816504
ENSG00000214376,-0.723976963
ENSG00000110002,0.213123973
ENSG00000137693,0.326602303
ENSG00000109906,0.757931518
ENSG00000149289,0.194377414
ENSG00000166261,0.091185138
ENSG00000109917,0.039442503
ENSG00000086827,0.100036497
ENSG00000175899,0.194591009
ENSG00000245105,-0.029514052
ENSG00000166535,0.080168201
ENSG00000069431,0.355658888
ENSG00000151498,0.177526513
ENSG00000111644,-0.14480931
ENSG00000134917,-0.017763641
ENSG00000006831,0.166386714
ENSG00000139154,0.082516732
ENSG00000111254,0.04335623
ENSG00000047617,0.162203627
ENSG00000084234,0.000966946
ENSG00000178878,0.499347333
ENSG00000134909,0.090135449
ENSG00000111348,0.186273675
ENSG00000171681,-0.142616139
ENSG00000111676,-0.016433923
ENSG00000109956,0.183102627
ENSG00000139044,0.140620023
ENSG00000043039,0.006933732
ENSG00000165714,0.106700941
ENSG00000047621,0.035671355
ENSG00000111678,0.120416818
ENSG00000182993,-0.03779028
ENSG00000159403,0.289245458
ENSG00000139178,0.062023527
ENSG00000205885,-0.159574526
ENSG00000182326,0.228640941
ENSG00000171860,0.687770934
ENSG00000151067,0.178905688
ENSG00000120647,-0.017445464
ENSG00000118971,-0.146009018
ENSG00000177575,1.198010401
ENSG00000215039,-0.07232383
ENSG00000010610,0.038054122
ENSG00000010278,0.147574773
ENSG00000111665,-0.067543561
ENSG00000111276,0.282347798
ENSG00000064309,-0.119560001
ENSG00000111642,-0.004603937
ENSG00000149554,-0.068863845
ENSG00000150048,0.411457978
ENSG00000110852,0.410625624
ENSG00000069493,-0.465232494
ENSG00000166523,0.506619084
ENSG00000172243,0.188418711
ENSG00000197992,0.024824158
ENSG00000139182,-0.094398429
ENSG00000111652,-0.274789274
ENSG00000111269,0.203709418
ENSG00000151065,-0.0842713
ENSG00000110063,-0.002964051
ENSG00000109832,-0.17669066
ENSG00000213782,0.000861003
ENSG00000023697,-0.059202321
ENSG00000248593,-0.126110396
ENSG00000111266,0.20086276
ENSG00000010219,-0.302093378
ENSG00000149547,0.032534644
ENSG00000134531,0.650648559
ENSG00000111674,-0.148438619
ENSG00000151491,0.292163954
ENSG00000082805,-0.113752828
ENSG00000149564,0.600943752
ENSG00000134954,0.362471371
ENSG00000139083,0.110863775
ENSG00000197798,0.208859723
ENSG00000084444,0.08468914
ENSG00000226711,-0.128296871
ENSG00000164845,-0.194610171
ENSG00000171847,-0.232592082
ENSG00000171823,0.324028873
ENSG00000149557,-0.01519537
ENSG00000004478,0.332777253
ENSG00000151702,0.415809653
ENSG00000065970,0.024285897
ENSG00000110074,-0.323510585
ENSG00000139112,0.020133967
ENSG00000130035,-0.05798124
ENSG00000111640,0.217228948
ENSG00000149328,0.20561161
ENSG00000166105,0.00862627
ENSG00000111664,0.289638332
ENSG00000111711,-0.16204133
ENSG00000250510,-0.063104206
ENSG00000183150,-0.254530793
ENSG00000273079,-0.226127874
ENSG00000280832,-0.055147689
ENSG00000246705,0.018434718
ENSG00000013583,0.009173537
ENSG00000165478,0.323142835
ENSG00000197837,0.305693184
ENSG00000183935,-0.228562688
ENSG00000198331,-0.120723654
ENSG00000010295,0.016165482
ENSG00000080854,0.252025062
ENSG00000111653,0.071394122
ENSG00000111203,-0.224713597
ENSG00000166086,-0.144491371
ENSG00000111262,0.196965859
ENSG00000130037,0.112802057
ENSG00000120457,0.224391574
ENSG00000121361,0.518804975
ENSG00000073614,0.217785726
ENSG00000149571,-0.210431463
ENSG00000256667,-0.537822402
ENSG00000134539,-0.03983181
ENSG00000139187,0.285875044
ENSG00000111716,0.108805449
ENSG00000226091,-0.262852558
ENSG00000237248,-0.257042439
ENSG00000247157,-0.51314435
ENSG00000215241,-0.216814745
ENSG00000048540,0.030715425
ENSG00000205791,-0.053423804
ENSG00000184574,0.232173551
ENSG00000111684,-0.157598717
ENSG00000070018,0.084229857
ENSG00000010626,-0.222761181
ENSG00000166159,-0.028623455
ENSG00000111321,0.152789218
ENSG00000003056,0.222664082
ENSG00000111196,-0.247975294
ENSG00000111261,-0.045290534
ENSG00000111341,0.611188136
ENSG00000008394,0.166561111
ENSG00000280237,-0.089218565
ENSG00000089693,-0.02026687
ENSG00000111639,0.104165586
ENSG00000120458,-0.120331457
ENSG00000010292,0.133370476
ENSG00000151503,0.150251512
ENSG00000139180,-0.08966988
ENSG00000089818,-0.014327935
ENSG00000170322,0.162116055
ENSG00000171840,-0.193248742
ENSG00000111641,-0.009332019
ENSG00000154146,-0.266682484
ENSG00000053702,-0.071917481
ENSG00000185652,0.336037097
ENSG00000182667,-0.230545492
ENSG00000224795,0.131179674
ENSG00000173391,0.140308591
ENSG00000183715,0.348549052
ENSG00000110811,0.028749787
ENSG00000111224,0.01611839
ENSG00000172572,-0.163959799
ENSG00000139197,-0.038058307
ENSG00000215021,-0.083824548
ENSG00000111752,-0.085598451
ENSG00000139200,-0.029815319
ENSG00000165495,-0.188245398
ENSG00000121316,0.306829312
ENSG00000052126,-0.106048508
ENSG00000170325,0.191094055
ENSG00000111218,-0.273101186
ENSG00000159335,0.171583288
ENSG00000111679,0.122350908
ENSG00000151490,-0.002840241
ENSG00000110060,0.050831623
ENSG00000121350,0.031216526
ENSG00000111247,-0.086177451
ENSG00000002016,0.1475064
ENSG00000139194,-0.335017077
ENSG00000004700,0.628481016
ENSG00000134533,0.126229208
ENSG00000111404,-0.120650357
ENSG00000171792,-0.347530935
ENSG00000166532,-0.240075577
ENSG00000154134,-0.012807874
ENSG00000154133,0.115525577
ENSG00000240370,0.094408536
ENSG00000165526,-0.004050997
ENSG00000110013,-0.0567449
ENSG00000059804,0.183774898
ENSG00000134955,-0.007985781
ENSG00000111181,0.365529305
ENSG00000010379,-0.005795056
ENSG00000084453,-0.188750513
ENSG00000139155,0.116416509
ENSG00000120451,0.074568664
ENSG00000064199,0.036767415
ENSG00000111671,-0.133421772
ENSG00000134548,-0.371814135
ENSG00000182934,0.111995442
ENSG00000149418,-0.179352024
ENSG00000110080,-0.035436515
ENSG00000023734,0.045153612
ENSG00000134910,0.082265069
ENSG00000060140,0.521329743
ENSG00000139192,0.176076788
ENSG00000154144,0.02117497
ENSG00000197905,0.236335856
ENSG00000151500,-0.072689455
ENSG00000078237,0.126313191
ENSG00000150455,-0.119421999
ENSG00000150433,-0.1463696
ENSG00000151715,-0.15608939
ENSG00000067182,0.382656889
ENSG00000120471,-0.19156879
ENSG00000111669,0.229982683
ENSG00000011105,-0.205407303
ENSG00000078246,-0.088008151
ENSG00000111667,-0.007471435
ENSG00000139190,0.02818031
ENSG00000151502,0.019002923
ENSG00000019102,0.303608699
ENSG00000110799,0.314244883
ENSG00000084463,-0.154497261
ENSG00000060237,0.044415636
ENSG00000111186,-0.135629353
ENSG00000060138,0.361071724
ENSG00000196323,0.158728181
ENSG00000126746,0.118382312
ENSG00000094914,-0.115223433
ENSG00000173208,0.193075265
ENSG00000135503,-0.241970318
ENSG00000139567,0.390871057
ENSG00000174233,0.251547023
ENSG00000139133,0.313750569
ENSG00000175548,-0.090852237
ENSG00000139211,0.498623728
ENSG00000151743,0.285515015
ENSG00000139645,-0.034469824
ENSG00000177119,0.206533494
ENSG00000161798,0.148315903
ENSG00000086159,-0.038646753
ENSG00000134287,-0.121271212
ENSG00000189079,-0.072233559
ENSG00000029153,-0.071802813
ENSG00000177981,-0.028080123
ENSG00000110881,0.130895879
ENSG00000123268,0.161703953
ENSG00000170653,0.001680688
ENSG00000123395,0.361366888
ENSG00000110955,0.234276736
ENSG00000135390,-0.353445194
ENSG00000076108,0.005065342
ENSG00000060982,0.087949589
ENSG00000186666,-0.164172827
ENSG00000258057,-0.273093548
ENSG00000123095,0.114148086
ENSG00000151746,0.022592352
ENSG00000110934,-0.024693354
ENSG00000135441,-0.155401627
ENSG00000139637,-0.193551208
ENSG00000111731,-0.222642419
ENSG00000167535,-0.094229516
ENSG00000012822,0.175436145
ENSG00000110888,-0.234360225
ENSG00000118307,-0.333996961
ENSG00000094916,0.028253006
ENSG00000177875,-0.01425538
ENSG00000139537,-0.014307998
ENSG00000123106,-0.121113957
ENSG00000129315,0.191788286
ENSG00000135404,0.133850262
ENSG00000123374,0.21014264
ENSG00000139624,-0.235592655
ENSG00000111726,-0.180789645
ENSG00000257727,-0.218563723
ENSG00000018236,0.147772024
ENSG00000111481,-0.164892696
ENSG00000135469,-0.223356295
ENSG00000178449,0.024411364
ENSG00000139117,0.254850361
ENSG00000062485,-0.120438188
ENSG00000139631,-0.055244684
ENSG00000110925,0.031030224
ENSG00000183283,-0.052662814
ENSG00000185610,-0.016281179
ENSG00000181418,0.07202389
ENSG00000013573,0.259137513
ENSG00000174243,0.197247746
ENSG00000170456,0.229952856
ENSG00000065357,-0.526283016
ENSG00000066084,-0.207738285
ENSG00000135392,0.169091024
ENSG00000178401,-0.127651068
ENSG00000087470,-0.15290628
ENSG00000063046,0.0230511
ENSG00000111405,-0.105940493
ENSG00000065361,-0.247050837
ENSG00000087502,0.133425907
ENSG00000139641,-0.063758907
ENSG00000139160,-0.098711219
ENSG00000205707,-0.096756616
ENSG00000139163,0.180669774
ENSG00000135472,-0.081693435
ENSG00000185958,-0.515579164
ENSG00000064763,0.047665573
ENSG00000139132,0.059201273
ENSG00000111790,0.063584332
ENSG00000134285,-0.091803257
ENSG00000161791,-0.11924164
ENSG00000139629,0.036248054
ENSG00000135414,0.130920302
ENSG00000135423,0.223922834
ENSG00000167588,-0.344557709
ENSG00000161835,0.251708611
ENSG00000151233,0.117798561
ENSG00000061273,-0.024703659
ENSG00000135486,-0.228471182
ENSG00000167779,0.286457627
ENSG00000123411,-0.196049163
ENSG00000064102,0.11119204
ENSG00000133704,-0.145520672
ENSG00000198001,-0.174566732
ENSG00000161638,0.413673612
ENSG00000135424,0.239828178
ENSG00000123104,0.367984294
ENSG00000139620,0.143939423
ENSG00000135519,-0.714016712
ENSG00000174718,0.373200494
ENSG00000139116,0.076433561
ENSG00000087448,0.053851973
ENSG00000167548,0.049501335
ENSG00000133703,0.040328475
ENSG00000111057,-0.279696255
ENSG00000161813,0.078918189
ENSG00000050426,-0.553979664
ENSG00000050405,-0.103691659
ENSG00000235884,0.052376132
ENSG00000139636,-0.027788749
ENSG00000118308,0.130761535
ENSG00000188906,0.035456617
ENSG00000139625,-0.015114423
ENSG00000187778,-0.09324296
ENSG00000152944,0.183145824
ENSG00000185432,0.286494532
ENSG00000170439,0.596122233
ENSG00000182544,0.036168105
ENSG00000061794,-0.047636203
ENSG00000092841,-0.032121297
ENSG00000196465,-0.163701123
ENSG00000139579,0.13408403
ENSG00000123338,0.102405775
ENSG00000167566,-0.108019448
ENSG00000184613,0.27702643
ENSG00000123358,-0.03427941
ENSG00000123353,0.299500272
ENSG00000170515,-0.054579035
ENSG00000135473,0.018602173
ENSG00000197111,-0.25571887
ENSG00000179715,-0.044377546
ENSG00000247774,0.198133109
ENSG00000123360,-0.291435601
ENSG00000165966,0.278830739
ENSG00000123349,-0.197166582
ENSG00000152556,0.032802219
ENSG00000179899,0.165366387
ENSG00000057294,0.248124686
ENSG00000184271,-0.107431065
ENSG00000110841,0.226322141
ENSG00000134283,0.149031686
ENSG00000135447,-0.302850518
ENSG00000139174,-0.074567664
ENSG00000181929,-0.215521616
ENSG00000110844,-0.216261498
ENSG00000205352,-0.327429045
ENSG00000110958,0.168797614
ENSG00000087494,-0.209585546
ENSG00000129317,-0.158034311
ENSG00000170473,-0.400326967
ENSG00000111540,-0.011108495
ENSG00000161800,0.104305324
ENSG00000079337,0.091913797
ENSG00000172819,-0.044123518
ENSG00000123094,0.152419147
ENSG00000246695,-0.221180677
ENSG00000076067,-0.046498847
ENSG00000135437,0.157976211
ENSG00000167550,0.100671512
ENSG00000172602,0.061019955
ENSG00000181852,0.00463402
ENSG00000005175,0.264929133
ENSG00000229117,0.115208973
ENSG00000197728,-0.089144226
ENSG00000139218,0.016766727
ENSG00000196876,0.056335098
ENSG00000079387,-0.138617733
ENSG00000110911,-0.042335972
ENSG00000151229,-0.138349219
ENSG00000111371,-0.189473942
ENSG00000134294,0.559459397
ENSG00000211584,-0.116910791
ENSG00000050438,-0.340106928
ENSG00000170545,0.050375057
ENSG00000139613,0.112916957
ENSG00000066117,-0.200057014
ENSG00000123415,-0.177742755
ENSG00000134532,0.160070929
ENSG00000185591,0.106759671
ENSG00000123352,-0.044911959
ENSG00000167778,-0.082165907
ENSG00000176422,-0.108511103
ENSG00000123096,-0.055716546
ENSG00000111728,0.075394684
ENSG00000170581,0.111337381
ENSG00000211455,-0.058307158
ENSG00000139531,-0.097531941
ENSG00000139546,-0.018753818
ENSG00000135426,-0.313152776
ENSG00000135457,-0.272516349
ENSG00000111602,0.142100154
ENSG00000064115,0.244453726
ENSG00000139644,0.070904257
ENSG00000134291,0.121557199
ENSG00000139173,-0.106078991
ENSG00000182796,-0.214313255
ENSG00000133687,0.384385483
ENSG00000111077,-0.181119586
ENSG00000110900,0.01278547
ENSG00000167552,0.111832258
ENSG00000123416,0.475723694
ENSG00000167553,0.341855693
ENSG00000151239,0.117133344
ENSG00000169884,-0.080458693
ENSG00000015153,-0.034750655
ENSG00000139131,0.121846896
ENSG00000135482,-0.053853528
ENSG00000139168,0.097773871
ENSG00000161642,-0.124266425
ENSG00000167528,-0.06992169
ENSG00000139651,0.088619688
ENSG00000111058,-0.067640483
ENSG00000075089,0.011121444
ENSG00000135439,-0.322476268
ENSG00000136010,-0.094208206
ENSG00000139344,0.235279779
ENSG00000185046,-0.075738986
ENSG00000120868,0.109105003
ENSG00000136044,0.135567563
ENSG00000123329,-0.209256417
ENSG00000240771,-0.043305436
ENSG00000120805,-0.083774337
ENSG00000139352,-0.034421475
ENSG00000070961,-0.072248874
ENSG00000271614,-0.210718665
ENSG00000253719,-0.087960838
ENSG00000135407,0.007292684
ENSG00000135454,0.136134959
ENSG00000179941,0.016511854
ENSG00000127325,-0.243950952
ENSG00000151136,-0.333104129
ENSG00000133639,0.01815197
ENSG00000133641,0.101923004
ENSG00000151131,-0.41421733
ENSG00000174206,-0.1081347
ENSG00000204954,-0.112774287
ENSG00000235162,0.252130603
ENSG00000111530,0.215481553
ENSG00000180881,-0.029928748
ENSG00000133773,-0.137588313
ENSG00000166226,0.087325466
ENSG00000059758,-0.025415115
ENSG00000135446,0.208380717
ENSG00000198707,-0.045247573
ENSG00000173588,-0.09574792
ENSG00000188596,0.033574746
ENSG00000111666,0.207782015
ENSG00000171310,0.179404654
